BlockId,Replicate,mqcClass,mqcConfidence,MedianExcess,NumExcess,ExcessHSA,ExcessCRX,LS3x3,Beta,Gamma,DBSumPos,DBSumNeg
166,1,good,0.954423,40.27562,30.0,391.51809,320599.43225,-2.78954,1.04141,1.04014,4.95101,-0.54981
167,1,good,0.894721,52.38248,27.0,310.61378,260567.45046,-3.12474,1.073,1.0585,4.83379,-0.18921
168,1,good,0.950127,47.54414,17.0,412.01277,376072.84506,-6.51995,1.05186,1.03613,5.59956,-0.37343
169,1,good,0.954987,53.61711,50.0,58.93156,366458.86534,-15.911,1.02644,1.00254,3.61843,-1.40618
170,1,good,0.988038,53.98185,43.0,66.46583,355371.8991,-8.54834,1.01831,1.01,2.41812,-0.87894
171,1,good,0.979631,31.2243,20.0,250.4028,426213.87559,-1.34541,1.01943,1.01538,3.24113,-0.52075
172,1,good,0.997603,28.42085,43.0,153.7927,411370.23952,-10.23933,0.98311,0.97603,4.59329,-2.33243
173,1,good,0.982454,63.01888,46.0,-58.19877,221297.10183,-11.464,0.9947,0.98276,2.36869,-1.83312
174,1,good,0.992886,68.69762,49.0,-284.86321,415782.24509,-24.3246,1.01672,0.97886,2.68993,-2.91757
175,1,good,0.961485,66.96037,47.0,-206.64184,500990.87247,-10.9435,0.96555,0.9652,0.64147,-2.38085
176,1,good,0.985866,89.26289,25.0,67.48168,447392.19926,-1.60122,1.00156,0.9979,3.00222,-1.67896
177,1,good,0.971045,65.54505,52.0,-212.54552,455252.84546,-19.15168,0.99424,0.97759,1.52672,-2.34063
178,1,good,0.947892,33.70409,31.0,66.91412,438327.99811,-4.79273,0.99766,0.99399,2.91953,-1.24629
179,1,good,0.979631,79.46724,33.0,97.51062,315331.44254,-6.92117,1.04155,1.03069,3.36871,-1.20567
180,1,good,0.969981,90.08198,38.0,-774.60642,359209.72508,-59.49897,0.91787,0.91211,2.45115,-9.67215
181,1,good,0.995263,44.82209,40.0,89.20172,270843.79583,-8.34425,1.00991,1.0052,2.95823,-1.57899
182,1,good,0.961485,73.12978,45.0,-65.69455,237215.78984,-20.39903,1.01221,0.99468,2.61181,-1.89965
183,1,good,0.99387,53.79834,58.0,-361.938,276421.39022,-32.67373,0.975,0.95232,2.15814,-3.99349
184,1,good,0.992886,70.47267,48.0,-162.1349,266191.87557,-20.08656,1.00358,0.996,1.75583,-2.49401
185,1,good,0.956156,73.47254,50.0,-402.07888,202707.63299,-41.87251,0.99688,0.9418,2.90543,-4.35445
186,1,good,0.997142,31.4906,35.0,17.86586,306798.75918,-8.47767,0.99734,0.9923,2.12132,-1.22357
187,1,good,0.950937,86.35772,59.0,-212.00215,187245.74986,-9.2122,0.99995,0.99608,1.0648,-2.12341
188,1,good,0.988417,63.33385,36.0,-510.0666,204013.05061,-8.64863,0.88726,0.88145,2.89675,-7.06452
189,1,good,0.954423,62.80479,32.0,173.25046,254507.78803,-4.0733,1.08716,1.04858,4.79976,-0.46531
190,1,good,0.966233,64.18051,55.0,-326.44786,272358.21496,-16.0176,0.92918,0.9188,1.37598,-3.30831
191,1,good,0.934353,54.42037,34.0,404.40812,260398.1089,-1.9855,1.09536,1.07764,5.99863,-0.33768
192,1,good,0.976759,90.01579,63.0,-776.02475,288839.6998,-45.7253,0.83618,0.8167,1.4088,-7.74888
193,1,good,0.919891,52.83063,67.0,-110.803,171638.68727,-3.80095,0.99641,0.99343,0.73122,-0.68064
194,1,good,0.979631,86.62876,41.0,-180.64449,345028.54891,-7.90871,0.98291,0.97969,0.67901,-2.22408
195,1,good,0.951032,89.19716,30.0,1.44504,306292.49394,-2.2448,0.99817,0.99652,1.17655,-0.78052
196,1,good,0.898367,83.34152,41.0,253.45132,261052.56445,-2.00838,1.04356,1.03525,3.71631,-0.42405
197,1,good,0.979631,38.10903,39.0,46.16198,319088.03547,-5.71103,1.00614,0.99898,2.35605,-1.20048
198,1,good,0.979631,96.86672,29.0,-140.81571,293249.05708,-8.70677,0.98229,0.97451,1.32119,-2.09248
199,1,good,0.979631,71.26077,47.0,-221.93069,258450.70653,-24.38628,0.94241,0.9416,2.21095,-3.80354
200,1,good,0.915526,95.89117,42.0,-119.14375,332023.24801,-3.73196,0.98272,0.98242,0.79036,-1.66597
201,1,good,0.82422,91.73183,47.0,14.86393,302365.73761,-5.89915,1.02022,1.01484,2.11522,-1.00694
202,1,good,0.816479,97.3488,40.0,28.86565,290698.75,-4.02743,0.99277,0.9936,1.80273,-0.90494
203,1,good,0.741364,35.1409,27.0,807.84238,196331.84056,-5.45304,1.08594,1.08438,10.34237,-0.56957
204,1,good,0.74372,60.19662,17.0,463.21157,300526.65702,-0.46011,1.08853,1.07954,5.32012,-0.17265
205,1,good,0.997497,71.72341,38.0,-77.30154,534037.16799,-5.93023,0.98655,0.98662,1.10897,-1.83908
206,1,good,0.985897,49.16554,36.0,-923.26683,525579.27784,-8.44426,0.86997,0.86899,0.63172,-9.66795
207,1,good,0.934604,39.78749,31.0,13.76035,444108.57178,-8.3012,0.98851,0.98752,1.63878,-1.21273
208,1,good,0.987024,57.17125,48.0,-181.5198,461451.35467,-10.18932,0.99326,0.98096,1.26077,-1.67803
209,1,good,0.997456,76.17255,29.0,73.15381,523985.74488,-2.1317,1.03413,1.02513,2.71953,-1.28053
210,1,good,0.997616,49.25322,35.0,172.42823,440624.77127,-11.02766,1.05742,1.03071,5.57496,-1.5238
211,1,good,0.992886,55.4443,48.0,-288.40665,482678.34404,-16.02111,0.98223,0.96228,1.30893,-2.40496
212,1,good,0.970633,81.8675,32.0,-425.73188,525702.57512,-4.24978,0.89966,0.89756,2.16859,-6.1575
213,1,good,0.976352,84.42687,64.0,-1170.85816,529850.07789,-47.19351,0.8541,0.84356,0.55197,-10.9085
214,1,good,0.971045,47.29042,37.0,45.99623,330227.31659,-11.46498,1.00352,0.99177,2.88234,-1.03718
215,1,good,0.952507,73.01469,17.0,541.26083,455705.11902,-1.058,1.08364,1.08062,6.73799,-0.19174
216,1,good,0.99387,61.30797,24.0,2.98642,498706.07236,-19.30764,0.99219,0.98856,2.46399,-1.84768
217,1,good,0.992886,65.99528,42.0,-24.55618,556311.77758,-5.08332,1.00403,1.00253,1.813,-1.62641
218,1,good,0.989987,70.42238,28.0,212.79617,551626.78959,-6.75684,1.02708,1.02568,3.35903,-0.73363
219,1,good,0.985866,93.00563,33.0,-201.20996,557598.50934,-19.82907,0.95042,0.94883,1.85414,-3.70825
220,1,good,0.948684,23.81285,29.0,65.81649,496302.27988,-5.04776,0.98856,0.98857,1.60071,-0.87128
221,1,good,0.944165,86.49426,30.0,217.93353,423940.80077,-1.59305,1.04951,1.04236,3.1147,-0.428
222,1,good,0.974562,11.67969,15.0,167.75413,493746.67021,-2.62293,1.01417,1.01294,2.51144,-0.61658
223,1,good,0.961485,89.16254,38.0,-407.38455,419317.52695,-7.217,0.89815,0.89756,2.31519,-6.11058
224,1,good,0.979631,91.31601,16.0,177.2086,560702.14745,-1.65794,1.02617,1.02399,2.44349,-0.40136
225,1,good,0.991361,86.25312,49.0,-569.36825,615382.98363,-15.57274,0.9335,0.93167,0.81822,-6.14879
226,1,good,0.910138,60.49497,21.0,438.62014,465652.83328,-0.49852,1.05645,1.05549,5.12488,-0.19853
227,1,good,0.951032,92.19159,38.0,117.45491,485486.70216,-3.22912,0.99351,0.99326,2.87368,-1.33158
228,1,good,0.99748,9.43926,22.0,228.54185,529578.9058,-1.85504,1.00737,1.0061,3.39816,-0.61276
229,1,good,0.988038,93.39507,43.0,4.72864,505878.50783,-4.51166,0.98181,0.98162,1.87175,-1.49195
230,1,good,0.94002,56.33464,33.0,241.80111,373932.85299,-1.66411,1.0439,1.03898,3.70424,-0.32511
231,1,good,0.988038,97.98181,48.0,-725.96212,467708.21632,-48.37897,0.8853,0.88433,0.76474,-7.77628
232,1,good,0.929906,82.07759,53.0,64.28258,408120.21412,-4.45152,0.99038,0.98567,2.47457,-1.38318
233,1,good,0.941556,82.80176,38.0,23.06193,328726.93783,-10.06919,1.04751,1.02026,3.52035,-1.8459
234,1,good,0.99075,25.76046,20.0,243.66984,407801.62007,-4.48284,1.05393,1.02647,4.60291,-0.49089
235,1,good,0.971045,71.97241,48.0,-77.33219,310546.20459,-16.97224,0.99673,0.98835,1.90206,-1.88145
236,1,good,0.993502,85.04557,34.0,-50.57485,364491.96886,-8.72839,1.01389,1.00046,1.97851,-1.64596
