BlockId,Col,Row,Value,Replicate,Layer
1,1.0,1.0,-0.89563,1default
1,2.0,1.0,-0.115428,1default
1,3.0,1.0,0.111807,1default
1,4.0,1.0,1.425603,1default
1,5.0,1.0,13.629282,1default
1,6.0,1.0,5.932997,1default
1,7.0,1.0,1.798232,1default
1,8.0,1.0,3.741858,1default
1,9.0,1.0,8.003639,1default
1,10.0,1.0,15.201818,1default
1,1.0,2.0,-0.328992,1default
1,2.0,2.0,1.734769,1default
1,3.0,2.0,1.603679,1default
1,4.0,2.0,14.295324,1default
1,5.0,2.0,73.764626,1default
1,6.0,2.0,74.42089,1default
1,7.0,2.0,53.957096,1default
1,8.0,2.0,72.815674,1default
1,9.0,2.0,37.843353,1default
1,10.0,2.0,80.06989,1default
1,1.0,3.0,-0.118506,1default
1,2.0,3.0,0.372538,1default
1,3.0,3.0,13.657618,1default
1,4.0,3.0,51.624367,1default
1,5.0,3.0,93.070885,1default
1,6.0,3.0,81.80819,1default
1,7.0,3.0,62.54394,1default
1,8.0,3.0,93.54681,1default
1,9.0,3.0,93.226326,1default
1,10.0,3.0,94.48897,1default
1,1.0,4.0,0.675186,1default
1,2.0,4.0,0.150011,1default
1,3.0,4.0,2.621165,1default
1,4.0,4.0,86.799835,1default
1,5.0,4.0,118.97038,1default
1,6.0,4.0,105.56598,1default
1,7.0,4.0,103.01561,1default
1,8.0,4.0,103.39476,1default
1,9.0,4.0,100.55106,1default
1,10.0,4.0,109.621445,1default
1,1.0,5.0,-0.666314,1default
1,2.0,5.0,-1.244992,1default
1,3.0,5.0,8.212134,1default
1,4.0,5.0,98.34798,1default
1,5.0,5.0,102.38488,1default
1,6.0,5.0,113.809074,1default
1,7.0,5.0,101.43936,1default
1,8.0,5.0,104.971275,1default
1,9.0,5.0,108.23187,1default
1,10.0,5.0,106.474106,1default
1,1.0,6.0,-0.778663,1default
1,2.0,6.0,0.366925,1default
1,3.0,6.0,45.736633,1default
1,4.0,6.0,101.22861,1default
1,5.0,6.0,20.17708,1default
1,6.0,6.0,95.97442,1default
1,7.0,6.0,112.10192,1default
1,8.0,6.0,103.86199,1default
1,9.0,6.0,109.25262,1default
1,10.0,6.0,97.26314,1default
1,1.0,7.0,0.349543,1default
1,2.0,7.0,1.706795,1default
1,3.0,7.0,23.10741,1default
1,4.0,7.0,112.616776,1default
1,5.0,7.0,98.044334,1default
1,6.0,7.0,102.97406,1default
1,7.0,7.0,107.68805,1default
1,8.0,7.0,96.09428,1default
1,9.0,7.0,105.656784,1default
1,10.0,7.0,106.52897,1default
1,1.0,8.0,1.359787,1default
1,2.0,8.0,0.955925,1default
1,3.0,8.0,78.82164,1default
1,4.0,8.0,99.1643,1default
1,5.0,8.0,113.70053,1default
1,6.0,8.0,106.57849,1default
1,7.0,8.0,100.10755,1default
1,8.0,8.0,105.57956,1default
1,9.0,8.0,114.8817,1default
1,10.0,8.0,114.201355,1default
1,1.0,9.0,0.295858,1default
1,2.0,9.0,0.728328,1default
1,3.0,9.0,44.803795,1default
1,4.0,9.0,114.412476,1default
1,5.0,9.0,105.3774,1default
1,6.0,9.0,115.2842,1default
1,7.0,9.0,105.23292,1default
1,8.0,9.0,113.701256,1default
1,9.0,9.0,105.49754,1default
1,10.0,9.0,104.580635,1default
1,1.0,10.0,2.77181,1default
1,2.0,10.0,5.377585,1default
1,3.0,10.0,21.550447,1default
1,4.0,10.0,105.96496,1default
1,5.0,10.0,106.923416,1default
1,6.0,10.0,118.97038,1default
1,7.0,10.0,111.34716,1default
1,8.0,10.0,109.038055,1default
1,9.0,10.0,116.41322,1default
1,10.0,10.0,120.540924,1default
2,1.0,1.0,2.459114,1default
2,2.0,1.0,2.009895,1default
2,3.0,1.0,2.174844,1default
2,4.0,1.0,2.393297,1default
2,5.0,1.0,2.519227,1default
2,6.0,1.0,2.659913,1default
2,7.0,1.0,1.26663,1default
2,8.0,1.0,5.758,1default
2,9.0,1.0,1.099327,1default
2,10.0,1.0,2.006998,1default
2,1.0,2.0,2.808295,1default
2,2.0,2.0,5.566797,1default
2,3.0,2.0,4.720777,1default
2,4.0,2.0,4.401291,1default
2,5.0,2.0,3.290738,1default
2,6.0,2.0,6.22976,1default
2,7.0,2.0,3.21107,1default
2,8.0,2.0,3.302688,1default
2,9.0,2.0,3.44935,1default
2,10.0,2.0,5.372244,1default
2,1.0,3.0,1.266358,1default
2,2.0,3.0,1.623325,1default
2,3.0,3.0,2.226538,1default
2,4.0,3.0,3.755347,1default
2,5.0,3.0,4.792026,1default
2,6.0,3.0,4.63441,1default
2,7.0,3.0,5.136318,1default
2,8.0,3.0,4.784964,1default
2,9.0,3.0,6.041273,1default
2,10.0,3.0,5.905023,1default
2,1.0,4.0,1.107384,1default
2,2.0,4.0,0.991775,1default
2,3.0,4.0,4.907997,1default
2,4.0,4.0,7.88278,1default
2,5.0,4.0,17.536541,1default
2,6.0,4.0,35.227077,1default
2,7.0,4.0,39.13117,1default
2,8.0,4.0,6.328802,1default
2,9.0,4.0,6.66893,1default
2,10.0,4.0,87.03341,1default
2,1.0,5.0,1.071081,1default
2,2.0,5.0,1.049897,1default
2,3.0,5.0,6.347633,1default
2,4.0,5.0,9.307115,1default
2,5.0,5.0,111.29954,1default
2,6.0,5.0,93.721535,1default
2,7.0,5.0,91.38002,1default
2,8.0,5.0,90.544235,1default
2,9.0,5.0,102.27171,1default
2,10.0,5.0,25103.06,1default
2,1.0,6.0,1.909314,1default
2,2.0,6.0,3.159377,1default
2,3.0,6.0,4.59177,1default
2,4.0,6.0,9.569205,1default
2,5.0,6.0,102.66453,1default
2,6.0,6.0,115.505646,1default
2,7.0,6.0,101.48237,1default
2,8.0,6.0,104.984314,1default
2,9.0,6.0,104.51563,1default
2,10.0,6.0,108.77451,1default
2,1.0,7.0,1.279576,1default
2,2.0,7.0,3.496969,1default
2,3.0,7.0,6.289059,1default
2,4.0,7.0,15.552538,1default
2,5.0,7.0,97.45724,1default
2,6.0,7.0,105.41498,1default
2,7.0,7.0,112.958984,1default
2,8.0,7.0,109.75724,1default
2,9.0,7.0,104.42356,1default
2,10.0,7.0,110.83674,1default
2,1.0,8.0,3.017875,1default
2,2.0,8.0,3.193779,1default
2,3.0,8.0,8.893928,1default
2,4.0,8.0,113.3193,1default
2,5.0,8.0,105.88547,1default
2,6.0,8.0,117.477875,1default
2,7.0,8.0,113.99141,1default
2,8.0,8.0,112.20712,1default
2,9.0,8.0,134.35081,1default
2,10.0,8.0,117.77727,1default
2,1.0,9.0,1.193027,1default
2,2.0,9.0,2.108665,1default
2,3.0,9.0,6.103559,1default
2,4.0,9.0,73.534134,1default
2,5.0,9.0,100.01394,1default
2,6.0,9.0,116.92708,1default
2,7.0,9.0,85.77918,1default
2,8.0,9.0,102.24075,1default
2,9.0,9.0,108.78991,1default
2,10.0,9.0,115.12577,1default
2,1.0,10.0,1.941906,1default
2,2.0,10.0,1.573894,1default
2,3.0,10.0,2.110295,1default
2,4.0,10.0,6.997832,1default
2,5.0,10.0,3.981133,1default
2,6.0,10.0,70.78704,1default
2,7.0,10.0,117.16645,1default
2,8.0,10.0,112.896065,1default
2,9.0,10.0,116.134834,1default
2,10.0,10.0,97.04097,1default
3,1.0,1.0,0.509784,1default
3,2.0,1.0,0.366563,1default
3,3.0,1.0,0.567,1default
3,4.0,1.0,0.734937,1default
