Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,3.28756999995566,10.4519127557727,10.4523686723598
SYN_SUM,0,3.68119420244618,4.28136796306594,5.03790828013265
SYN_SUM_WEIGHTED,0,3.46579302944457,3.16022784162886,3.79293179339109
SYN_SPREAD,0,1.05817344906731,0.640019770171378,0.69425300534782
SYN_AVERAGE_C1,0,0.0034951339110755,0.00350601302642111,0.00456989283592477
SYN_AVERAGE_C2,0,0.00336787475334067,0.00130820043598046,0.00131993304250349
ANT_MAX,0,-81.5157731209257,-17.149120158365,-16.6855313276402
ANT_SUM,0,-31.2107942555352,-7.85927227226959,-7.39847954376491
ANT_SUM_WEIGHTED,0,-23.9257559502921,-3.99222903714042,-3.82735541976539
ANT_SPREAD,0,0.61877332674591,0.676971281758858,0.665888045685907
ANT_AVERAGE_C1,0,0.0057979142746084,0.00285416221569058,0.00257036371650119
ANT_AVERAGE_C2,0,0.000165438086679347,0.000293288050333704,0.000286545415844385
SUM_SYN_ANT,0,-27.529600053089,-3.57790430920365,-2.36057126363226
SUM_SYN_ANT_WEIGHTED,0,-20.4599629208476,-0.832001195511563,-0.0344236263743052
