Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,60.0739148020775,57.2137850852225,60.9884859821395
SYN_SUM,0,61.3660074008721,38.7275554136124,62.0904981569332
SYN_SUM_WEIGHTED,0,40.8380768842058,25.1594855185953,41.1730965158943
SYN_SPREAD,0,1.01069697742969,0.82273448630252,1.0089941446783
SYN_AVERAGE_C1,0,0.0191996071188043,0.0140699998294233,0.0191003962361171
SYN_AVERAGE_C2,0,2.40142424600177,3.58667665279106,2.38533191991903
ANT_MAX,0,-52.7150948226775,-53.1701275424647,-52.4719205028379
ANT_SUM,0,-52.673241526736,-60.1802008629929,-52.0044760276192
ANT_SUM_WEIGHTED,0,-47.0265981277712,-52.5118573686534,-46.4674497316669
ANT_SPREAD,0,0.999602944784914,1.06388078589406,0.995535800982158
ANT_AVERAGE_C1,0,0.00323587949405061,0.00406180320342482,0.00319931514450664
ANT_AVERAGE_C2,0,0.216677648589091,0.197659584821323,0.217091005200242
SUM_SYN_ANT,0,8.69276587413614,-21.4526454493805,10.086022129314
SUM_SYN_ANT_WEIGHTED,0,-6.18852124356535,-27.3523718500582,-5.29435321577259
