drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
5.0,0.037500000000000006,0.07512100000000001,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
5.0,0.018750000000000003,0.390438,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
5.0,0.009375000000000001,1.158622,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
5.0,0.004687500000000001,5.159681,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
5.0,0.0023438,17.318502,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
5.0,0.0011719,22.640951,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
5.0,0.0005859,26.810090000000002,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
5.0,0.000293,20.660053,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
5.0,0.0001465,16.85243,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
5.0,0.0,14.961719,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
2.5,0.037500000000000006,-0.129168,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
2.5,0.018750000000000003,0.45512600000000003,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
2.5,0.009375000000000001,2.119684,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
2.5,0.004687500000000001,27.419135999999998,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
2.5,0.0023438,43.087543,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
2.5,0.0011719,44.963352,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
2.5,0.0005859,50.805035,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
2.5,0.000293,55.19588,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
2.5,0.0001465,50.658287,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
2.5,0.0,44.697098,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
1.25,0.037500000000000006,0.648005,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
1.25,0.018750000000000003,0.918007,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
1.25,0.009375000000000001,7.760688,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
1.25,0.004687500000000001,47.709618,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
1.25,0.0023438,78.44525,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
1.25,0.0011719,81.207886,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
1.25,0.0005859,77.81713,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
1.25,0.000293,73.06219,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
1.25,0.0001465,82.84026,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
1.25,0.0,77.751816,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
0.625,0.037500000000000006,0.15850799999999998,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
0.625,0.018750000000000003,0.903802,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
0.625,0.009375000000000001,12.907445,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
0.625,0.004687500000000001,51.653812,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
0.625,0.0023438,82.234245,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
0.625,0.0011719,90.27215,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
0.625,0.0005859,91.60959,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
0.625,0.000293,85.09899,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
0.625,0.0001465,86.29296,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
0.625,0.0,86.87134,1.0,Nicardipine,Methyleneblue,uM,uM,120,plasmodium_falciparum_3D7
