drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.25,0.005000000000000001,-1.144295,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.25,0.0025000000000000005,-1.1311799999999999,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.25,0.0012500000000000002,-1.182493,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.25,0.0006250000000000001,-1.54306,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.25,0.00031250000000000006,-1.1562629999999998,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.25,0.0001563,-1.0738370000000002,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.25,7.81e-05,-0.8704879999999999,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.25,3.91e-05,-0.438316,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.25,1.95e-05,-0.390878,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.25,0.0,0.321291,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.125,0.005000000000000001,-0.7132930000000001,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.125,0.0025000000000000005,-0.30352199999999996,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.125,0.0012500000000000002,0.010249,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.125,0.0006250000000000001,-0.36662,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.125,0.00031250000000000006,-0.223595,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.125,0.0001563,-0.02756,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.125,7.81e-05,0.389113,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
0.125,3.91e-05,1.4086100000000001,1.0,TrichostatinA,Gramicidin,uM,uM,38,plasmodium_falciparum_HB3
