drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
5.0,0.025,0.782392,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
5.0,0.0125,0.422626,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
5.0,0.00625,0.011686,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
5.0,0.003125,-0.925113,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
5.0,0.0015625,-0.8319040000000001,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
5.0,0.0007813000000000001,-1.339819,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
5.0,0.00039060000000000006,-0.184701,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
5.0,0.00019530000000000003,2.103491,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
5.0,9.77e-05,5.936309,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
5.0,0.0,7.395644,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
2.5,0.025,0.034282,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
2.5,0.0125,0.219648,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
2.5,0.00625,0.833676,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
2.5,0.003125,0.29380500000000004,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
2.5,0.0015625,0.12079000000000001,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
2.5,0.0007813000000000001,3.5722419999999997,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
2.5,0.00039060000000000006,6.608766,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
2.5,0.00019530000000000003,11.278638,1.0,Nicardipine,Halofantrine,uM,uM,118,plasmodium_falciparum_Dd2
