drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.75,7.5,-26.090603,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.75,3.75,-27.763325,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.75,1.875,-25.254242,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.75,0.9375,-29.885403000000004,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.75,0.46875,-17.380835,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.75,0.234375,-27.33762,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.75,0.1171875,-30.986217,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.75,0.05859375,-29.898304,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.75,0.029296875,-22.693556,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.75,0.0,-29.7392,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.375,7.5,42.703876,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.375,3.75,20.218872,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.375,1.875,14.418095000000001,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.375,0.9375,18.688051,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.375,0.46875,22.2485,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.375,0.234375,56.12220799999999,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.375,0.1171875,67.90867,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.375,0.05859375,38.197414,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.375,0.029296875,65.75864,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.375,0.0,84.147835,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.1875,7.5,14.882501000000001,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.1875,3.75,36.120487,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.1875,1.875,-10.302939,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.1875,0.9375,71353.26,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.1875,0.46875,13.194728,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.1875,0.234375,10.784546,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.1875,0.1171875,17.269033,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.1875,0.05859375,-1.133065,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.1875,0.029296875,14.609447,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.1875,0.0,72.43878000000001,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.09375,7.5,57.74118000000001,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.09375,3.75,67.14541,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.09375,1.875,76.02073,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.09375,0.9375,72.61723,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.09375,0.46875,94.16051999999999,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.09375,0.234375,152.32526000000001,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.09375,0.1171875,180.04128,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.09375,0.05859375,106.91878999999999,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.09375,0.029296875,99.46034,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.09375,0.0,133.63075,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.046875,7.5,-2.7971880000000002,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.046875,3.75,9.199974000000001,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.046875,1.875,62.72495,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.046875,0.9375,68.79663000000001,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.046875,0.46875,96.33205,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.046875,0.234375,67.639915,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.046875,0.1171875,78.781364,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.046875,0.05859375,106.987595,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.046875,0.029296875,79.33821999999999,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.046875,0.0,114.347145,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.0234375,7.5,53.752876,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.0234375,3.75,50.850334000000004,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.0234375,1.875,68.224724,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.0234375,0.9375,88.20924000000001,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.0234375,0.46875,149.39476000000002,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.0234375,0.234375,220.99718,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.0234375,0.1171875,126.428154,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.0234375,0.05859375,130.35196000000002,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.0234375,0.029296875,209.12473,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.0234375,0.0,202.7972,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.01171875,7.5,25.387543,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.01171875,3.75,24.916685,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.01171875,1.875,31.01632,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.01171875,0.9375,85.98826,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
0.01171875,0.46875,146.83838,1.0,Alvespimycinhydrochloride,Reserpine,uM,uM,142,plasmodium_falciparum_3D7
