drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.01,0.05,-0.943443,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.01,0.025,-0.7213689999999999,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.01,0.0125,-0.8940049999999999,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.01,0.00625,-1.256686,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.01,0.003125,-0.773591,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.01,0.0015625,-1.438792,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.01,0.00078125,-1.066224,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.01,0.000390625,-0.8821680000000001,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.01,0.000195375,-1.022635,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.01,0.0,-1.0566149999999999,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.005,0.05,-1.221221,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.005,0.025,-1.850353,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.005,0.0125,-1.343723,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.005,0.00625,-1.323113,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.005,0.003125,-1.882707,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.005,0.0015625,-1.476067,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.005,0.00078125,-1.543051,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.005,0.000390625,-1.5531709999999999,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.005,0.000195375,-1.342424,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.005,0.0,-2.374993,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0025,0.05,-0.16864400000000002,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0025,0.025,-0.401859,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0025,0.0125,0.029383999999999997,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0025,0.00625,0.8175979999999999,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0025,0.003125,0.703497,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0025,0.0015625,0.6738350000000001,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0025,0.00078125,0.764493,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0025,0.000390625,0.7081390000000001,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0025,0.000195375,0.222492,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0025,0.0,1.490318,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00125,0.05,0.11224400000000001,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00125,0.025,0.48086599999999996,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00125,0.0125,1.788707,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00125,0.00625,2.596371,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00125,0.003125,3.0876349999999997,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00125,0.0015625,3.642262,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00125,0.00078125,4.222096,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00125,0.000390625,2.654071,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00125,0.000195375,-1.581951,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00125,0.0,3.489726,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.000625,0.05,0.725407,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.000625,0.025,1.7293349999999998,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.000625,0.0125,3.092277,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.000625,0.00625,8.142508,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.000625,0.003125,8.249135,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.000625,0.0015625,8.754882,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.000625,0.00078125,8.246025,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.000625,0.000390625,7.4884949999999995,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.000625,0.000195375,13.204298000000001,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.000625,0.0,9.114405999999999,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0003125,0.05,1.103314,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0003125,0.025,1.1883549999999998,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0003125,0.0125,4.1492629999999995,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0003125,0.00625,11.948541,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0003125,0.003125,16.877570000000002,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0003125,0.0015625,14.828492,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0003125,0.00078125,21.66367,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0003125,0.000390625,13.416623000000001,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0003125,0.000195375,22.399520000000003,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.0003125,0.0,19.434573999999998,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00015625,0.05,1.583066,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00015625,0.025,3.350048,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00015625,0.0125,63.11322,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00015625,0.00625,99.12303,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00015625,0.003125,100.71356999999999,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00015625,0.0015625,103.01726500000001,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00015625,0.00078125,98.52152,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
0.00015625,0.000390625,102.8884,1.0,Gramicidin,Artesunate,uM,uM,201,plasmodium_falciparum_Dd2
