drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.75,0.01,-29.92489,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.75,0.005,-35.501045,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.75,0.0025,-29.0193,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.75,0.00125,10.02567,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.75,0.000625,-3.432211,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.75,0.0003125,-5.628446,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.75,0.00015625,-19.307379,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.75,7.8125e-05,-7.9554100000000005,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.75,3.9125e-05,11.824967,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.75,0.0,-8.240635000000001,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.375,0.01,-5.155448000000001,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.375,0.005,13.248716,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.375,0.0025,18.08091,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.375,0.00125,39.993342999999996,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.375,0.000625,12.255182000000001,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.375,0.0003125,57.922134,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.375,0.00015625,103.32763,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.375,7.8125e-05,94.19566,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.375,3.9125e-05,99271.47,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.375,0.0,115.95836000000001,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.1875,0.01,5.961208999999999,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.1875,0.005,5.431166,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.1875,0.0025,25.841414999999998,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.1875,0.00125,67.50808,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.1875,0.000625,80.22438000000001,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.1875,0.0003125,90.45921,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.1875,0.00015625,109.02976000000001,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.1875,7.8125e-05,98.06522,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.1875,3.9125e-05,113.37231399999999,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.1875,0.0,80.46207,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.09375,0.01,0.86756,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.09375,0.005,27.384008,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.09375,0.0025,25.634626,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.09375,0.00125,19.207548000000003,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.09375,0.000625,78.86005,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.09375,0.0003125,84.80462,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.09375,0.00015625,111.5231,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.09375,7.8125e-05,116.91623999999999,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.09375,3.9125e-05,91.718956,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.09375,0.0,116.18654,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.046875,0.01,20.595646,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.046875,0.005,-0.030899,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.046875,0.0025,23.768778,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.046875,0.00125,56.367656999999994,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.046875,0.000625,61.41614499999999,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.046875,0.0003125,111.67998,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.046875,0.00015625,83.12179,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.046875,7.8125e-05,106.75271000000001,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.046875,3.9125e-05,81.10382,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.046875,0.0,142.95018000000002,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.0234375,0.01,-0.979274,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.0234375,0.005,7.292261,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.0234375,0.0025,23.416999999999998,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.0234375,0.00125,63.405590000000004,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
0.0234375,0.000625,117.71963000000001,1.0,ZSTK474,NVPBGT226,uM,uM,7,plasmodium_falciparum_3D7
