drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.5,0.025,-0.55938,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.5,0.0125,0.071452,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.5,0.00625,-0.672392,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.5,0.003125,-0.77461,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.5,0.0015625,-0.257708,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.5,0.00078125,-0.196613,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.5,0.000390625,-0.49138000000000004,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.5,0.000195375,0.318235,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.5,9.7625e-05,0.046935000000000004,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.5,0.0,0.12503,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.25,0.025,-0.23620700000000003,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.25,0.0125,0.02893,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.25,0.00625,-0.233279,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.25,0.003125,0.194734,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.25,0.0015625,0.5081180000000001,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.25,0.00078125,1.204589,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.25,0.000390625,2.682357,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.25,0.000195375,1.87012,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.25,9.7625e-05,3.0915340000000002,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.25,0.0,2.696866,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.125,0.025,-0.407604,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.125,0.0125,-0.455326,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.125,0.00625,-0.13669800000000001,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.125,0.003125,0.621392,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.125,0.0015625,3.524179,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.125,0.00078125,11.337183999999999,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.125,0.000390625,12.390784,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.125,0.000195375,14.699449,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.125,9.7625e-05,12.450087,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.125,0.0,18.827278,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0625,0.025,0.178783,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0625,0.0125,-0.022725,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0625,0.00625,0.07621499999999999,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0625,0.003125,1.060986,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0625,0.0015625,19.303667,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0625,0.00078125,33.437529999999995,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0625,0.000390625,51.297653000000004,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0625,0.000195375,67.404686,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0625,9.7625e-05,77.91569,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0625,0.0,64.809296,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.03125,0.025,1.08476,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.03125,0.0125,-0.229739,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.03125,0.00625,-0.312816,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.03125,0.003125,3.5402620000000002,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.03125,0.0015625,28.694822,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.03125,0.00078125,78.817604,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.03125,0.000390625,93.73106,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.03125,0.000195375,89.43699000000001,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.03125,9.7625e-05,103.99655,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.03125,0.0,88.56099,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.015625,0.025,0.06966,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.015625,0.0125,-0.13075499999999998,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.015625,0.00625,0.009877,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.015625,0.003125,4.666232,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.015625,0.0015625,30.709639000000003,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.015625,0.00078125,97.27604000000001,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.015625,0.000390625,95.63098000000001,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.015625,0.000195375,98.29455,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.015625,9.7625e-05,99.66445999999999,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.015625,0.0,97.476456,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0078125,0.025,-0.215973,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0078125,0.0125,-0.50956,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0078125,0.00625,0.403016,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0078125,0.003125,2.122758,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0078125,0.0015625,74.035866,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0078125,0.00078125,88.52682,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0078125,0.000390625,100.594604,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0078125,0.000195375,100.77775600000001,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0078125,9.7625e-05,99.68413000000001,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0078125,0.0,100.44388000000001,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.00390625,0.025,0.060701,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.00390625,0.0125,-0.186606,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.00390625,0.00625,0.5384899999999999,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.00390625,0.003125,2.669596,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.00390625,0.0015625,19.359213,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.00390625,0.00078125,92.04601,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.00390625,0.000390625,98.75267,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.00390625,0.000195375,103.54393,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.00390625,9.7625e-05,107.475494,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.00390625,0.0,101.83424000000001,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.001953125,0.025,0.0281,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.001953125,0.0125,-0.067737,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.001953125,0.00625,-0.616672,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.001953125,0.003125,2.868744,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.001953125,0.0015625,25.857283,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.001953125,0.00078125,92.86440999999999,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.001953125,0.000390625,100.75534,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.001953125,0.000195375,105.25048000000001,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.001953125,9.7625e-05,105.51229,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.001953125,0.0,103.06693,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0,0.025,0.13289600000000001,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0,0.0125,0.082902,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0,0.00625,0.174325,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0,0.003125,4.021416,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0,0.0015625,54.544937,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0,0.00078125,92.16029,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0,0.000390625,99.94065,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0,0.000195375,106.251724,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0,9.7625e-05,105.86408999999999,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
0.0,0.0,102.00992,1.0,NVPAUY922,Artenimol,uM,uM,68,plasmodium_falciparum_Dd2
