drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.05,0.025,29.617256,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.05,0.0125,16.946817000000003,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.05,0.00625,50.33096,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.05,0.003125,63.435719999999996,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.05,0.0015625,96.06607,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.05,0.00078125,85.24566,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.05,0.000390625,153.04336999999998,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.05,0.000195375,176.26485,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.05,9.7625e-05,134.33421,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.05,0.0,136.9965,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.025,0.025,25.543423,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.025,0.0125,70.662544,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.025,0.00625,29.707043,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.025,0.003125,45.952267,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.025,0.0015625,119.13721000000001,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.025,0.00078125,126.81296999999999,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.025,0.000390625,161.54183999999998,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.025,0.000195375,135.73323,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.025,9.7625e-05,172.19101,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.025,0.0,180.64146000000002,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.0125,0.025,14.211438000000001,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.0125,0.0125,17.719404,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.0125,0.00625,54.413146999999995,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.0125,0.003125,85.66537,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.0125,0.0015625,96.55467,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.0125,0.00078125,134.36553999999998,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.0125,0.000390625,117.331024,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.0125,0.000195375,109.05807,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.0125,9.7625e-05,71.47272,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.0125,0.0,94.35384,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.00625,0.025,7.040989,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.00625,0.0125,37.44336,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.00625,0.00625,28.546074,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.00625,0.003125,88.83924,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.00625,0.0015625,79.98789000000001,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.00625,0.00078125,93.76292,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.00625,0.000390625,89324.14,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.00625,0.000195375,174.35217,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.00625,9.7625e-05,114.82533000000001,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.00625,0.0,182.10103,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.003125,0.025,15.508132999999999,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.003125,0.0125,34.002213,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.003125,0.00625,25.107014000000003,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.003125,0.003125,68.88351,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.003125,0.0015625,108.794975,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.003125,0.00078125,154.27116,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
0.003125,0.000390625,178.41348,1.0,GSK2126458,Artenimol,uM,uM,158,plasmodium_falciparum_3D7
