drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.075,0.025,-0.162491,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.075,0.0125,0.33279899999999996,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.075,0.00625,0.081331,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.075,0.003125,0.271886,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.075,0.0015625,1.41509,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.075,0.00078125,2.165907,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.075,0.000390625,2.803056,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.075,0.000195375,2.5951150000000003,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.075,9.7625e-05,2.5153220000000003,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.075,0.0,2.15164,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.0375,0.025,0.115076,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.0375,0.0125,0.143226,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.0375,0.00625,0.963541,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.0375,0.003125,0.742017,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.0375,0.0015625,1.26315,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.0375,0.00078125,3.1653290000000003,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.0375,0.000390625,6.1156690000000005,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.0375,0.000195375,5.421751,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.0375,9.7625e-05,7.748226,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.0375,0.0,7.768814999999999,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.01875,0.025,-0.143098,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.01875,0.0125,-0.178424,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.01875,0.00625,-0.183849,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.01875,0.003125,0.886396,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.01875,0.0015625,3.255161,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.01875,0.00078125,18.681772,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.01875,0.000390625,56.085556000000004,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.01875,0.000195375,56.32105,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.01875,9.7625e-05,54.017680000000006,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.01875,0.0,49.740673,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.009375,0.025,-0.35279,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.009375,0.0125,0.091156,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.009375,0.00625,0.22203699999999998,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.009375,0.003125,2.341768,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.009375,0.0015625,16.909706,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.009375,0.00078125,71.86363,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.009375,0.000390625,96.43306,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.009375,0.000195375,92.28531,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.009375,9.7625e-05,92.27407,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
0.009375,0.0,86.86275,1.0,Methyleneblue,Artenimol,uM,uM,233,plasmodium_falciparum_Dd2
