drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.05,0.075,17.601969,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.05,0.0375,13.414487,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.05,0.01875,21.869413,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.05,0.009375,26.320697999999997,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.05,0.0046875,20.391209,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.05,0.00234375,31.575946999999996,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.05,0.001171875,31.419646999999998,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.05,0.000586,20.98766,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.05,0.000293,27.368896000000003,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.05,0.0,13.988954999999999,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.025,0.075,34.400455,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.025,0.0375,18.1216,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.025,0.01875,38.831688,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.025,0.009375,27.07055,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.025,0.0046875,40.13451,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.025,0.00234375,48.54595,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.025,0.001171875,85.79145,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.025,0.000586,67.0089,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.025,0.000293,78.59634399999999,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.025,0.0,38.236202,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0125,0.075,10.207562,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0125,0.0375,8.043522,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0125,0.01875,25.272015,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0125,0.009375,43.773613,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0125,0.0046875,97.0878,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0125,0.00234375,45.42672,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0125,0.001171875,100.74188000000001,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0125,0.000586,42.77421,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0125,0.000293,41.10154,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0125,0.0,44.218357,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00625,0.075,43.999004,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00625,0.0375,47.516838,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00625,0.01875,48.66626,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00625,0.009375,73.2249,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00625,0.0046875,130.04895,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00625,0.00234375,136.05453,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00625,0.001171875,142.69377,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00625,0.000586,122.493645,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00625,0.000293,65.576355,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00625,0.0,89.6243,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.003125,0.075,2.570854,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.003125,0.0375,4.765091,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.003125,0.01875,14.644835,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.003125,0.009375,15.521273,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.003125,0.0046875,108.98398,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.003125,0.00234375,93.67867,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.003125,0.001171875,125.796,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.003125,0.000586,115.22437,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.003125,0.000293,158.20393,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.003125,0.0,88.44082,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0015625,0.075,24.142647,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0015625,0.0375,25.84769,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0015625,0.01875,21.90251,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0015625,0.009375,96.46308,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0015625,0.0046875,117.71165,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0015625,0.00234375,125.06837,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0015625,0.001171875,109.388374,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0015625,0.000586,102.74938,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0015625,0.000293,91.22595,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0015625,0.0,122.47601,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00078125,0.075,17.242987,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00078125,0.0375,10.384396,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00078125,0.01875,15.63119,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00078125,0.009375,24.037802,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00078125,0.0046875,85.84871,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00078125,0.00234375,105.35236,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00078125,0.001171875,178.21562,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00078125,0.000586,150.19205,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00078125,0.000293,103.11923,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.00078125,0.0,101.33326,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000390625,0.075,23.075120000000002,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000390625,0.0375,30.963308,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000390625,0.01875,61.351425,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000390625,0.009375,141.47404,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000390625,0.0046875,119.9914,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000390625,0.00234375,152.78101999999998,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000390625,0.001171875,130.18906,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000390625,0.000586,150.99286999999998,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000390625,0.000293,160.16963,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000390625,0.0,139.46776,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000195375,0.075,23.179964000000002,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000195375,0.0375,37.97071,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000195375,0.01875,20.793432,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000195375,0.009375,93.92967,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000195375,0.0046875,140.63506,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000195375,0.00234375,137.71657,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000195375,0.001171875,114.45616000000001,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000195375,0.000586,163.2234,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000195375,0.000293,140.80658,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.000195375,0.0,127.05122,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0,0.075,19.228985,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0,0.0375,34.708706,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0,0.01875,50.224422,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0,0.009375,108.724525,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0,0.0046875,146.0797,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0,0.00234375,150.82233,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0,0.001171875,182.59299,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0,0.000586,183.85908999999998,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0,0.000293,199.20207,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
0.0,0.0,172.07355,1.0,ML238,Methyleneblue,uM,uM,216,plasmodium_falciparum_HB3
