drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.5,0.025,-0.566883,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.5,0.0125,-0.48629700000000003,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.5,0.00625,0.086713,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.5,0.003125,1.6354739999999999,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.5,0.0015625,1.9214220000000002,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.5,0.00078125,2.513371,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.5,0.000390625,1.736948,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.5,0.000195375,1.294564,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.5,9.7625e-05,1.671125,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.5,0.0,1.652139,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.25,0.025,-0.34076999999999996,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.25,0.0125,-0.407801,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.25,0.00625,0.538149,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.25,0.003125,2.1950689999999997,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.25,0.0015625,3.1825639999999997,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.25,0.00078125,2.7612080000000003,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.25,0.000390625,2.844904,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.25,0.000195375,2.493782,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.25,9.7625e-05,2.212987,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.25,0.0,2.531707,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.125,0.025,-0.200024,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.125,0.0125,0.11841800000000001,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.125,0.00625,1.093658,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.125,0.003125,4.701987,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.125,0.0015625,5.1842,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.125,0.00078125,5.941219,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.125,0.000390625,4.665780000000001,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.125,0.000195375,4.517932,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.125,9.7625e-05,4.6661980000000005,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.125,0.0,4.245074,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0625,0.025,-0.167345,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0625,0.0125,0.089219,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0625,0.00625,2.025589,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0625,0.003125,15.215914000000001,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0625,0.0015625,59.754493999999994,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0625,0.00078125,81.55552,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0625,0.000390625,80.7965,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0625,0.000195375,80.51724,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0625,9.7625e-05,80.6442,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0625,0.0,80.19383,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.03125,0.025,-0.072508,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.03125,0.0125,0.077614,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.03125,0.00625,2.065092,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.03125,0.003125,32.73728,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.03125,0.0015625,80.48892,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.03125,0.00078125,94.36005,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.03125,0.000390625,98.20814,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.03125,0.000195375,100.71733,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.03125,9.7625e-05,96.328445,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.03125,0.0,98.29397,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.015625,0.025,0.000371,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.015625,0.0125,0.16794800000000001,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.015625,0.00625,2.592146,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.015625,0.003125,22.900719,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.015625,0.0015625,82.03495,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.015625,0.00078125,100.9751,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.015625,0.000390625,104.991234,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.015625,0.000195375,106.12546,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.015625,9.7625e-05,102.87874599999999,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.015625,0.0,104.46278000000001,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0078125,0.025,-0.415599,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0078125,0.0125,-0.23094,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0078125,0.00625,3.595285,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0078125,0.003125,27.88847,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0078125,0.0015625,80.46255500000001,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0078125,0.00078125,99.03103,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0078125,0.000390625,103.88035,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0078125,0.000195375,101.84274,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0078125,9.7625e-05,102.11476,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.0078125,0.0,104.12015500000001,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.00390625,0.025,-0.065313,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.00390625,0.0125,-0.465826,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.00390625,0.00625,3.6588339999999997,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.00390625,0.003125,29.531788,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.00390625,0.0015625,89.8352,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.00390625,0.00078125,102.0002,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.00390625,0.000390625,107.282715,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.00390625,0.000195375,103.30585500000001,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.00390625,9.7625e-05,103.91656,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.00390625,0.0,110.54706999999999,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.001953125,0.025,-0.618223,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.001953125,0.0125,0.290451,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.001953125,0.00625,2.28698,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.001953125,0.003125,26.562386,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
0.001953125,0.0015625,76.428276,1.0,BIX01294,Artenimol,uM,uM,196,plasmodium_falciparum_Dd2
