drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
1.0,0.05,2.269717,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
1.0,0.025,12.669299,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
1.0,0.0125,60.223408,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
1.0,0.00625,90.83665500000001,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
1.0,0.003125,97.26048,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
1.0,0.0015625,100.47156,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
1.0,0.00078125,100.65675,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
1.0,0.000390625,97.830345,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
1.0,0.000195375,102.00759000000001,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
1.0,0.0,100.42853000000001,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.5,0.05,1.9089349999999998,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.5,0.025,9.991645,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.5,0.0125,63.199802000000005,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.5,0.00625,87.65763000000001,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.5,0.003125,96.46647,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.5,0.0015625,101.25341,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.5,0.00078125,100.08575,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.5,0.000390625,103.13341,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.5,0.000195375,100.41597,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.5,0.0,106.39053999999999,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.25,0.05,2.367892,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.25,0.025,10.343426,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.25,0.0125,67.00898000000001,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.25,0.00625,86.53353,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.25,0.003125,94.35517,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.25,0.0015625,98.984085,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.25,0.00078125,101.559875,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.25,0.000390625,98.59661,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.25,0.000195375,101.28655,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.25,0.0,106.00412,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.125,0.05,3.616908,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.125,0.025,9.964378,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.125,0.0125,70.05566999999999,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
0.125,0.00625,87.69916500000001,1.0,3Methyladenine,Lumefantrine,uM,uM,6,plasmodium_falciparum_Dd2
