drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
10.0,0.25,2.336894,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
10.0,0.125,3.495111,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
10.0,0.0625,2.509535,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
10.0,0.03125,2.879011,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
10.0,0.015625,2.291846,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
10.0,0.0078125,3.057799,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
10.0,0.00390625,2.772361,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
10.0,0.001953125,2.625274,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
10.0,0.000976625,3.018678,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
10.0,0.0,4.009874,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
5.0,0.25,3.0665810000000002,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
5.0,0.125,3.8349050000000005,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
5.0,0.0625,3.296608,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
5.0,0.03125,3.413532,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
5.0,0.015625,4.651922,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
5.0,0.0078125,4.119816,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
5.0,0.00390625,4.422422,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
5.0,0.001953125,5.352367,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
5.0,0.000976625,8.960538,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
5.0,0.0,14.054163,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
2.5,0.25,4.6233830000000005,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
2.5,0.125,4.161089,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
2.5,0.0625,4.032881,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
2.5,0.03125,3.346003,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
2.5,0.015625,4.10199,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
2.5,0.0078125,6.386855000000001,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
2.5,0.00390625,8.146506,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
2.5,0.001953125,13.192931,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
2.5,0.000976625,20.784018,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
2.5,0.0,47.742466,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
1.25,0.25,5.614403,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
1.25,0.125,4.566743,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
1.25,0.0625,3.986428,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
1.25,0.03125,5.231799,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
1.25,0.015625,7.013799000000001,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
1.25,0.0078125,13.14841,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
1.25,0.00390625,18.280276999999998,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
1.25,0.001953125,39.929302,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
1.25,0.000976625,53.332809999999995,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
1.25,0.0,90.35732,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.625,0.25,5.890752,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.625,0.125,7.169712,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.625,0.0625,3.553682,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.625,0.03125,5.9992019999999995,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.625,0.015625,8.876852,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.625,0.0078125,14.979366,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.625,0.00390625,37.25911,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.625,0.001953125,72.92419,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.625,0.000976625,90.40132,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.625,0.0,103.96381,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.3125,0.25,7.108242999999999,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.3125,0.125,6.0946110000000004,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.3125,0.0625,4.483584,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.3125,0.03125,6.414384,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.3125,0.015625,11.656194000000001,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.3125,0.0078125,27.478659000000004,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.3125,0.00390625,50.811859999999996,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.3125,0.001953125,89.210396,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.3125,0.000976625,98.69825,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.3125,0.0,106.60893,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.15625,0.25,6.443231,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.15625,0.125,5.529751,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.15625,0.0625,3.577436,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.15625,0.03125,5.890225,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.15625,0.015625,12.482080999999999,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.15625,0.0078125,35.141838,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.15625,0.00390625,64.93881999999999,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.15625,0.001953125,95.72501,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.15625,0.000976625,98.669754,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.15625,0.0,104.48999,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.078125,0.25,7.613961,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.078125,0.125,6.6670240000000005,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.078125,0.0625,4.963836,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.078125,0.03125,6.083591,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.078125,0.015625,14.681633999999999,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.078125,0.0078125,36.218037,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.078125,0.00390625,81.09546,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.078125,0.001953125,98.16764,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.078125,0.000976625,104.9742,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.078125,0.0,105.49783000000001,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0390625,0.25,6.538772,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0390625,0.125,5.549421,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0390625,0.0625,4.135886,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0390625,0.03125,6.515809,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0390625,0.015625,12.513781,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0390625,0.0078125,31.875790000000002,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0390625,0.00390625,68.96406,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0390625,0.001953125,99.59631999999999,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0390625,0.000976625,97.80923,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0390625,0.0,102.16275999999999,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0,0.25,6.668473,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0,0.125,5.835825,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0,0.0625,4.33856,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0,0.03125,6.179176,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0,0.015625,15.833704000000001,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0,0.0078125,38.710976,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0,0.00390625,77.572556,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0,0.001953125,104.014175,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0,0.000976625,101.55373,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
0.0,0.0,104.52846,1.0,Ivermectin,Decoquinate,uM,uM,10,plasmodium_falciparum_Dd2
