drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
7.5,0.25,5.569491999999999,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
7.5,0.125,15.589035999999998,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
7.5,0.0625,6.946071000000001,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
7.5,0.03125,3.974567,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
7.5,0.015625,7.403453,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
7.5,0.0078125,5.221468,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
7.5,0.00390625,3.414847,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
7.5,0.001953125,2.3478689999999998,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
7.5,0.000976625,7.632144,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
7.5,0.0,5.654466,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
3.75,0.25,12.593518,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
3.75,0.125,4.3133550000000005,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
3.75,0.0625,6.950135,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
3.75,0.03125,6.199778,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
3.75,0.015625,2.267328,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
3.75,0.0078125,5.107307,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
3.75,0.00390625,7.415275,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
3.75,0.001953125,7.4751270000000005,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
3.75,0.000976625,5.275778,1.0,Reserpine,Mefloquine,uM,uM,140,plasmodium_falciparum_HB3
