drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
10.0,0.05,38.464912,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
10.0,0.025,10.791782000000001,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
10.0,0.0125,-0.256233,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
10.0,0.00625,73.197136,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
10.0,0.003125,37.659279999999995,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
10.0,0.0015625,16.583565,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
10.0,0.00078125,39.79455,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
10.0,0.000390625,21.442753,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
10.0,0.000195375,26.131117,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
10.0,0.0,184.18513000000002,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
5.0,0.05,15.646353,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
5.0,0.025,33.26639,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
5.0,0.0125,32.063713,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
5.0,0.00625,40.364727,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
5.0,0.003125,48.81579,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
5.0,0.0015625,92.006004,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
5.0,0.00078125,74.43906,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
5.0,0.000390625,61.728992000000005,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
5.0,0.000195375,88.940445,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
5.0,0.0,139.02585,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
2.5,0.05,19.963066,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
2.5,0.025,1.456602,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
2.5,0.0125,31.1265,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
2.5,0.00625,12.022161,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
2.5,0.003125,105.307014,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
2.5,0.0015625,105.00693000000001,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
2.5,0.00078125,169.6145,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
2.5,0.000390625,133.3241,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
2.5,0.000195375,131.39659,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
2.5,0.0,141.60664,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
1.25,0.05,48.94737,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
1.25,0.025,23.801939,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
1.25,0.0125,33.903507,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
1.25,0.00625,76.32040400000001,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
1.25,0.003125,144.90073999999998,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
1.25,0.0015625,179.74146000000002,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
1.25,0.00078125,192.92937,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
1.25,0.000390625,144.71146000000002,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
1.25,0.000195375,141.05263,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
1.25,0.0,188.75576999999998,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
0.625,0.05,12.714681,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
0.625,0.025,-11.537396000000001,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
0.625,0.0125,-6.4589099999999995,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
0.625,0.00625,64.058174,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
0.625,0.003125,123.34949499999999,1.0,Propafenonehydrochloride,Artesunate,uM,uM,105,plasmodium_falciparum_3D7
