drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.05,0.25,17.398811,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.05,0.125,10.961488000000001,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.05,0.0625,16.543064,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.05,0.03125,13.858791,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.05,0.015625,16.829119,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.05,0.0078125,19.259014,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.05,0.00390625,16.587557,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.05,0.001953125,38.816654,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.05,0.000976625,9.975408,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.05,0.0,18.493702,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.025,0.25,36.374187,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.025,0.125,39.67216,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.025,0.0625,34.01345,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.025,0.03125,30.111206,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.025,0.015625,41.71952,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.025,0.0078125,24.057869,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.025,0.00390625,44.477062,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.025,0.001953125,43.21218,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.025,0.000976625,33.854343,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.025,0.0,50.8092,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0125,0.25,13.195279000000001,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0125,0.125,19.318981,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0125,0.0625,13.301673000000001,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0125,0.03125,17.191584,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0125,0.015625,13.558228,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0125,0.0078125,22.309137,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0125,0.00390625,35.04765,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0125,0.001953125,21.764353,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0125,0.000976625,39.534817,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0125,0.0,49.548187,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.00625,0.25,26.816618,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.00625,0.125,35.684563,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.00625,0.0625,29.21145,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.00625,0.03125,33.34897,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.00625,0.015625,31.92329,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.00625,0.0078125,26.736821999999997,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.00625,0.00390625,55.111869999999996,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.00625,0.001953125,63.795074,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.00625,0.000976625,95.1332,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.00625,0.0,97.34523,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.003125,0.25,5.659438,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.003125,0.125,4.253585,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.003125,0.0625,9.477775,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.003125,0.03125,17.415495,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.003125,0.015625,19.912128,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.003125,0.0078125,31.642554999999998,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.003125,0.00390625,34.80149,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.003125,0.001953125,70.43455,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.003125,0.000976625,63.605743000000004,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.003125,0.0,76.67600999999999,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0015625,0.25,10.938275,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0015625,0.125,8.558675,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0015625,0.0625,12.634292,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0015625,0.03125,18.330242000000002,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0015625,0.015625,14.490626,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0015625,0.0078125,22.916794,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
0.0015625,0.00390625,51.42024,1.0,ML238,Decoquinate,uM,uM,192,plasmodium_falciparum_HB3
