drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.375,0.025,-0.064275,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.375,0.0125,-0.294152,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.375,0.00625,-1.16235,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.375,0.003125,1.000783,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.375,0.0015625,1.6721700000000002,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.375,0.0007813000000000001,3.8024080000000002,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.375,0.00039060000000000006,10.235581,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.375,0.00019530000000000003,5.890604,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.375,9.77e-05,9.888747,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.375,0.0,11.345299,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.1875,0.025,0.194879,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.1875,0.0125,0.494705,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.1875,0.00625,0.30104899999999996,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.1875,0.003125,2.259668,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.1875,0.0015625,8.002645,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.1875,0.0007813000000000001,10.791333,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.1875,0.00039060000000000006,16.414394,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.1875,0.00019530000000000003,20.547373,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.1875,9.77e-05,23.00045,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.1875,0.0,15.973911,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.09375,0.025,0.982391,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.09375,0.0125,1.7398939999999998,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.09375,0.00625,6.0819849999999995,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.09375,0.003125,12.67132,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.09375,0.0015625,24.820786,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
0.09375,0.0007813000000000001,26.946892,1.0,Rifampicin,Lumefantrine,uM,uM,34,plasmodium_falciparum_3D7
