drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.75,0.05,0.988034,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.75,0.025,2.328727,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.75,0.0125,2.5172630000000003,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.75,0.00625,2.639719,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.75,0.003125,2.324425,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.75,0.0015625,2.344753,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.75,0.00078125,2.475683,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.75,0.000390625,2.072004,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.75,0.000195375,1.7771700000000001,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.75,0.0,1.927859,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.375,0.05,2.691617,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.375,0.025,6.5472019999999995,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.375,0.0125,28.560432000000002,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.375,0.00625,46.22057,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.375,0.003125,40.48591,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.375,0.0015625,30.015284,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.375,0.00078125,25.009384,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.375,0.000390625,21.657892,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.375,0.000195375,19.830757000000002,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.375,0.0,15.240654999999999,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.1875,0.05,3.025484,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.1875,0.025,8.038979,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.1875,0.0125,55.718219999999995,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.1875,0.00625,77.50972,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.1875,0.003125,88.903175,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.1875,0.0015625,84.5161,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.1875,0.00078125,91.47791,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.1875,0.000390625,86.82687,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.1875,0.000195375,92.123566,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.1875,0.0,92.25401,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.09375,0.05,3.128006,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.09375,0.025,8.399409,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.09375,0.0125,57.04135,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.09375,0.00625,82.212135,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.09375,0.003125,90.84135400000001,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.09375,0.0015625,94.25287,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.09375,0.00078125,96.42994,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.09375,0.000390625,93.809494,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.09375,0.000195375,95.95096,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.09375,0.0,101.65321999999999,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.046875,0.05,3.10737,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.046875,0.025,9.726052000000001,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.046875,0.0125,61.4027,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.046875,0.00625,81.74405,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.046875,0.003125,91.19375,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.046875,0.0015625,98.52118,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.046875,0.00078125,94.92846,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.046875,0.000390625,102.24746,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.046875,0.000195375,103.75903000000001,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.046875,0.0,100.37523,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0234375,0.05,3.324928,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0234375,0.025,10.075946,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0234375,0.0125,57.10716600000001,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0234375,0.00625,88.35399,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0234375,0.003125,94.73724,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0234375,0.0015625,98.90395,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0234375,0.00078125,102.386024,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0234375,0.000390625,100.455795,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0234375,0.000195375,101.84694,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0234375,0.0,104.54264,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.01171875,0.05,7.142973,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.01171875,0.025,18.097141,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.01171875,0.0125,75.2195,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.01171875,0.00625,92.33330500000001,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.01171875,0.003125,98.44618,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.01171875,0.0015625,98.60653,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.01171875,0.00078125,104.50421999999999,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.01171875,0.000390625,102.72305,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.01171875,0.000195375,100.527275,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.01171875,0.0,103.48225,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.005859375,0.05,3.802897,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.005859375,0.025,10.389308,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.005859375,0.0125,61.839,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.005859375,0.00625,90.4602,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.005859375,0.003125,99.53753,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.005859375,0.0015625,97.38838,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.005859375,0.00078125,103.97703,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.005859375,0.000390625,101.368576,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.005859375,0.000195375,106.40534,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.005859375,0.0,104.39471400000001,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.00292975,0.05,3.9573169999999998,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.00292975,0.025,9.796259,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.00292975,0.0125,50.41683,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.00292975,0.00625,83.82259,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.00292975,0.003125,91.33301999999999,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.00292975,0.0015625,98.02832,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.00292975,0.00078125,99.58618,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.00292975,0.000390625,101.70859,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.00292975,0.000195375,101.96768,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.00292975,0.0,102.412544,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0,0.05,3.5182059999999997,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0,0.025,10.710925,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0,0.0125,60.19175,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0,0.00625,83.25435,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0,0.003125,90.81817,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0,0.0015625,101.09503000000001,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0,0.00078125,103.80834,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0,0.000390625,105.574844,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0,0.000195375,106.95456999999999,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
0.0,0.0,107.71403000000001,1.0,Chloroquine,Lumefantrine,uM,uM,5,plasmodium_falciparum_Dd2
