drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.05,0.75,31.972818,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.05,0.375,54.81386,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.05,0.1875,49.124176,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.05,0.09375,42.883675,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.05,0.046875,46.6571,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.05,0.0234375,87477.945,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.05,0.01171875,90.298416,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.05,0.005859375,74729.695,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.05,0.00292975,94.28076999999999,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.05,0.0,86.84366,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.025,0.75,43.250885,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.025,0.375,86.812004,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.025,0.1875,30.250716999999998,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.025,0.09375,35.42546,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.025,0.046875,44.341972,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.025,0.0234375,48.942679999999996,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.025,0.01171875,49.565253999999996,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.025,0.005859375,48.510044,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.025,0.00292975,71.45239000000001,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.025,0.0,45.456272,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.0125,0.75,11.959733,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.0125,0.375,49.731976,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.0125,0.1875,43.502026,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.0125,0.09375,24.888147,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.0125,0.046875,54.65136,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.0125,0.0234375,87.57387,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.0125,0.01171875,50.521275,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.0125,0.005859375,113.074036,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.0125,0.00292975,71.536804,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.0125,0.0,51.460407000000004,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.00625,0.75,4.90883,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.00625,0.375,20.504812,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.00625,0.1875,45.099613,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
0.00625,0.09375,95.16714499999999,1.0,Quisinostathydrochloride,Tafenoquine,uM,uM,149,plasmodium_falciparum_3D7
