drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.05,0.5,-46.470085,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.05,0.25,-37.151596000000005,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.05,0.125,-33.363514,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.05,0.0625,-22.307598000000002,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.05,0.03125,-30.31445,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.05,0.015625,-18.477915,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.05,0.0078125,14.178392,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.05,0.00390625,25.381132,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.05,0.001953125,39.092133000000004,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.05,0.0,33.473633,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.025,0.5,12.482565,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.025,0.25,36.875076,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.025,0.125,22.934051999999998,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.025,0.0625,24.879479999999997,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.025,0.03125,27.495413,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.025,0.015625,5.1927080000000005,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.025,0.0078125,103.00990999999999,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
0.025,0.00390625,104.28484,1.0,GSK2126458,Chloroquine,uM,uM,124,plasmodium_falciparum_3D7
