drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.005000000000000001,0.025,-0.243815,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.005000000000000001,0.0125,-0.32463200000000003,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.005000000000000001,0.00625,-0.282148,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.005000000000000001,0.003125,0.058614,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.005000000000000001,0.0015625,-0.36862,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.005000000000000001,0.0007813000000000001,0.29331999999999997,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.005000000000000001,0.00039060000000000006,-0.53109,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.005000000000000001,0.00019530000000000003,-0.8353860000000001,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.005000000000000001,9.77e-05,-0.09547,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.005000000000000001,0.0,-0.18578699999999998,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0025000000000000005,0.025,0.8175560000000001,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0025000000000000005,0.0125,0.6096779999999999,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0025000000000000005,0.00625,0.6981,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0025000000000000005,0.003125,0.46124899999999996,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0025000000000000005,0.0015625,0.315996,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0025000000000000005,0.0007813000000000001,0.137536,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0025000000000000005,0.00039060000000000006,0.34703,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0025000000000000005,0.00019530000000000003,0.44840699999999994,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0025000000000000005,9.77e-05,0.585859,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0025000000000000005,0.0,0.560285,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0012500000000000002,0.025,0.024905,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0012500000000000002,0.0125,0.19556500000000002,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0012500000000000002,0.00625,-0.544434,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0012500000000000002,0.003125,0.048473,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0012500000000000002,0.0015625,-0.414447,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0012500000000000002,0.0007813000000000001,-0.068977,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0012500000000000002,0.00039060000000000006,-0.865667,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0012500000000000002,0.00019530000000000003,-0.51886,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0012500000000000002,9.77e-05,-0.596585,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0012500000000000002,0.0,-0.5940770000000001,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0006250000000000001,0.025,-0.341292,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0006250000000000001,0.0125,-0.11636400000000001,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0006250000000000001,0.00625,-0.480666,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0006250000000000001,0.003125,5.512898000000001,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0006250000000000001,0.0015625,-0.47501099999999996,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0006250000000000001,0.0007813000000000001,-0.692807,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0006250000000000001,0.00039060000000000006,-1.037302,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0006250000000000001,0.00019530000000000003,-0.8512649999999999,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0006250000000000001,9.77e-05,-0.123858,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0006250000000000001,0.0,-0.8153279999999999,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.00031250000000000006,0.025,0.111071,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.00031250000000000006,0.0125,0.570036,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.00031250000000000006,0.00625,1.429324,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.00031250000000000006,0.003125,1.7480220000000002,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.00031250000000000006,0.0015625,1.7743200000000001,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.00031250000000000006,0.0007813000000000001,0.519612,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.00031250000000000006,0.00039060000000000006,0.127925,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.00031250000000000006,0.00019530000000000003,0.672638,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.00031250000000000006,9.77e-05,0.281034,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.00031250000000000006,0.0,0.021422999999999998,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0001563,0.025,1.5087469999999998,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0001563,0.0125,0.449604,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0001563,0.00625,0.274989,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0001563,0.003125,2.72437,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0001563,0.0015625,3.920381,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0001563,0.0007813000000000001,3.982672,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0001563,0.00039060000000000006,3.6891019999999997,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0001563,0.00019530000000000003,2.748078,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0001563,9.77e-05,1.063684,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0001563,0.0,1.5618450000000001,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
7.81e-05,0.025,-0.19511900000000001,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
7.81e-05,0.0125,0.808307,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
7.81e-05,0.00625,12.783096,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
7.81e-05,0.003125,53.189354,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
7.81e-05,0.0015625,75.99776999999999,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
7.81e-05,0.0007813000000000001,15.149125,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
7.81e-05,0.00039060000000000006,7.832014999999999,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
7.81e-05,0.00019530000000000003,7.839509,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
7.81e-05,9.77e-05,6.110068,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
7.81e-05,0.0,6.416314,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
3.91e-05,0.025,-0.156814,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
3.91e-05,0.0125,0.406898,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
3.91e-05,0.00625,7.427485000000001,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
3.91e-05,0.003125,65.46041,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
3.91e-05,0.0015625,90.14968,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
3.91e-05,0.0007813000000000001,38.83444,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
3.91e-05,0.00039060000000000006,28.122688,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
3.91e-05,0.00019530000000000003,19.385948000000003,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
3.91e-05,9.77e-05,17.725485,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
3.91e-05,0.0,19.225456,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
1.95e-05,0.025,0.560703,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
1.95e-05,0.0125,-0.126421,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
1.95e-05,0.00625,22.20721,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
1.95e-05,0.003125,76.23621,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
1.95e-05,0.0015625,77.37952,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
1.95e-05,0.0007813000000000001,89.44359,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
1.95e-05,0.00039060000000000006,81.08006,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
1.95e-05,0.00019530000000000003,95.87505,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
1.95e-05,9.77e-05,57.636419999999994,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
1.95e-05,0.0,56.73919,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0,0.025,0.919322,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0,0.0125,3.837754,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0,0.00625,41.81917,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0,0.003125,94.90054,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0,0.0015625,96.45919,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0,0.0007813000000000001,111.81093,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0,0.00039060000000000006,100.81753,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0,0.00019530000000000003,99.33006,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0,9.77e-05,101.79936,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
0.0,0.0,93.46991,1.0,Gramicidin,Artemether,uM,uM,231,plasmodium_falciparum_HB3
