drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.25,2.5,-0.5715640000000001,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.25,1.25,-0.346958,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.25,0.625,-0.297078,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.25,0.3125,-0.5893609999999999,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.25,0.15625,-0.29434099999999996,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.25,0.078125,-0.221531,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.25,0.0390625,-0.053536,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.25,0.0195313,-0.712173,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.25,0.0097656,-0.70193,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.25,0.0,-1.18015,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.125,2.5,0.211022,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.125,1.25,0.08884,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.125,0.625,-0.401366,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.125,0.3125,0.133805,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.125,0.15625,-0.557714,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.125,0.078125,-0.11579,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.125,0.0390625,-0.424393,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.125,0.0195313,0.063416,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.125,0.0097656,-0.24605900000000003,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.125,0.0,-0.523233,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0625,2.5,-0.291533,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0625,1.25,0.367055,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0625,0.625,0.206058,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0625,0.3125,0.504734,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0625,0.15625,0.5265989999999999,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0625,0.078125,0.299547,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0625,0.0390625,0.168237,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0625,0.0195313,0.25898899999999997,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0625,0.0097656,-0.114071,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0625,0.0,0.426233,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.03125,2.5,0.194847,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.03125,1.25,0.199593,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.03125,0.625,1.289814,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.03125,0.3125,0.5554859999999999,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.03125,0.15625,0.47751800000000005,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.03125,0.078125,0.718565,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.03125,0.0390625,0.5612,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.03125,0.0195313,0.389332,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.03125,0.0097656,0.6732130000000001,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.03125,0.0,0.545147,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.015625,2.5,0.54781,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.015625,1.25,2.575584,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.015625,0.625,6.978841,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.015625,0.3125,8.453841,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.015625,0.15625,20.276917,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.015625,0.078125,27.770782,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.015625,0.0390625,43.74883,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.015625,0.0195313,51.745585999999996,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.015625,0.0097656,47.171043,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.015625,0.0,50.29226,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0078125,2.5,3.745807,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0078125,1.25,7.209791,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0078125,0.625,53.61854,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0078125,0.3125,62.899666,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0078125,0.15625,81.41104,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0078125,0.078125,93.65827,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0078125,0.0390625,90.35486999999999,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0078125,0.0195313,83.87856,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0078125,0.0097656,93.39352,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.0078125,0.0,91.08466999999999,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.003906300000000001,2.5,4.4781010000000006,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
0.003906300000000001,1.25,13.064027000000001,1.0,BIX01294,KN62,uM,uM,230,plasmodium_falciparum_3D7
