drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
1.0,0.05,2.454749,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
1.0,0.025,3.3277019999999995,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
1.0,0.0125,8.792164999999999,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
1.0,0.00625,13.307668,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
1.0,0.003125,12.023099,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
1.0,0.0015625,13.899504,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
1.0,0.00078125,10.45968,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
1.0,0.000390625,11.49343,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
1.0,0.000195375,7.9771339999999995,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
1.0,0.0,11.452548,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.5,0.05,2.8403110000000003,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.5,0.025,6.1466709999999996,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.5,0.0125,42.467135999999996,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.5,0.00625,43.30537,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.5,0.003125,52.504906000000005,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.5,0.0015625,50.099358,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.5,0.00078125,48.746047999999995,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.5,0.000390625,41.610756,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.5,0.000195375,39.473995,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.5,0.0,41.62512,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.25,0.05,2.357631,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.25,0.025,3.836959,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.25,0.0125,54.95849200000001,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.25,0.00625,69.27956,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.25,0.003125,70.53201999999999,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.25,0.0015625,59.907536,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.25,0.00078125,62.40683000000001,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.25,0.000390625,69.55695,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.25,0.000195375,63.967569999999995,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.25,0.0,62.449688,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.125,0.05,3.213662,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.125,0.025,6.001402,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.125,0.0125,75.83946999999999,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.125,0.00625,93.65648,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.125,0.003125,96.09192,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.125,0.0015625,94.057976,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.125,0.00078125,101.00822,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.125,0.000390625,92.57155,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.125,0.000195375,93.65293,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.125,0.0,86.945595,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0625,0.05,1.937699,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0625,0.025,3.438021,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0625,0.0125,66.46896,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0625,0.00625,98.76213,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0625,0.003125,93.8057,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0625,0.0015625,92.38476,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0625,0.00078125,82.29395,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0625,0.000390625,95.126205,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0625,0.000195375,72.63186,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0625,0.0,87.84309,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.03125,0.05,2.4241599999999996,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.03125,0.025,7.602562,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.03125,0.0125,96.52365999999999,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.03125,0.00625,108.73686000000001,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.03125,0.003125,98.31143,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.03125,0.0015625,95.99224,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.03125,0.00078125,105.72645,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.03125,0.000390625,94.63132,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.03125,0.000195375,105.54983500000002,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.03125,0.0,89.738045,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.015625,0.05,1.620235,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.015625,0.025,5.9662180000000005,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.015625,0.0125,65.94167,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.015625,0.00625,97.04216,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.015625,0.003125,107.20734399999999,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.015625,0.0015625,107.31092,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.015625,0.00078125,108.7817,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.015625,0.000390625,95.047646,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.015625,0.000195375,96.26516,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.015625,0.0,102.03475999999999,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0078125,0.05,3.3165949999999995,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0078125,0.025,7.054807,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0078125,0.0125,92.75171999999999,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0078125,0.00625,109.09544,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0078125,0.003125,115.049095,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0078125,0.0015625,109.092766,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0078125,0.00078125,122.83112,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0078125,0.000390625,113.26928999999998,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0078125,0.000195375,125.39986,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.0078125,0.0,102.57292,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
0.00390625,0.05,4.083824,1.0,cycloheximide,Artesunate,uM,uM,54,plasmodium_falciparum_Dd2
