drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
1.25,0.025,2.05246,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
1.25,0.0125,2.101154,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
1.25,0.00625,1.5067709999999999,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
1.25,0.003125,-0.546205,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
1.25,0.0015625,2.6376619999999997,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
1.25,0.0007813000000000001,2.2255700000000003,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
1.25,0.00039060000000000006,2.338639,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
1.25,0.00019530000000000003,1.377609,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
1.25,9.77e-05,6.72231,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
1.25,0.0,5.532564,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.625,0.025,0.9110469999999999,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.625,0.0125,1.7530759999999999,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.625,0.00625,0.9881110000000001,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.625,0.003125,1.1397629999999999,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.625,0.0015625,0.569314,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.625,0.0007813000000000001,0.616667,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.625,0.00039060000000000006,1.928663,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.625,0.00019530000000000003,9.091434,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.625,9.77e-05,9.458597,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.625,0.0,11.094788000000001,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.3125,0.025,2.246307,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.3125,0.0125,1.317825,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.3125,0.00625,0.895727,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.3125,0.003125,1.076626,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.3125,0.0015625,0.721533,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.3125,0.0007813000000000001,1.03928,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.3125,0.00039060000000000006,4.12251,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.3125,0.00019530000000000003,34.721396999999996,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.3125,9.77e-05,15.273523,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.3125,0.0,19.799768,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.15625,0.025,1.482218,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.15625,0.0125,0.477962,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.15625,0.00625,1.6148360000000002,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.15625,0.003125,-0.063085,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.15625,0.0015625,3.770822,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.15625,0.0007813000000000001,19.34574,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.15625,0.00039060000000000006,6.948705,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.15625,0.00019530000000000003,48.96518,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.15625,9.77e-05,29.468306,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.15625,0.0,36.021633,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.078125,0.025,2.3504509999999996,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.078125,0.0125,2.125707,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.078125,0.00625,1.186703,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.078125,0.003125,2.268693,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.078125,0.0015625,1.73038,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.078125,0.0007813000000000001,34.188190000000006,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.078125,0.00039060000000000006,18.072172,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.078125,0.00019530000000000003,60.986027,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.078125,9.77e-05,59.82816,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.078125,0.0,66.2418,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.0390625,0.025,1.787482,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.0390625,0.0125,1.802647,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.0390625,0.00625,1.085962,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.0390625,0.003125,2.797825,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.0390625,0.0015625,2.57927,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.0390625,0.0007813000000000001,36.48876,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.0390625,0.00039060000000000006,68.27837,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.0390625,0.00019530000000000003,47.476257000000004,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.0390625,9.77e-05,76.20600999999999,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.0390625,0.0,73.724075,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.0195313,0.025,2.562661,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
0.0195313,0.0125,2.044517,1.0,PKC412,Halofantrine,uM,uM,139,plasmodium_falciparum_Dd2
