drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.5,0.05,-23.499418,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.5,0.025,-24.208338,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.5,0.0125,-30.320244,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.5,0.00625,-29.899813,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.5,0.003125,-33.721709999999995,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.5,0.0015625,-41.188835,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.5,0.00078125,-22.399141,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.5,0.000390625,-24.796494,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.5,0.000195375,-17.063244,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.5,0.0,-19.655157,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.25,0.05,19.163162,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.25,0.025,8.542803,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.25,0.0125,-10.329636,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.25,0.00625,-8.542803,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.25,0.003125,10.405671,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.25,0.0015625,5.293407,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.25,0.00078125,-5.997853,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.25,0.000390625,16.177654,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.25,0.000195375,0.516594,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.25,0.0,38.212272999999996,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.125,0.05,14.227570000000002,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.125,0.025,-5.95089,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.125,0.0125,-5.1950080000000005,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.125,0.00625,23.541908,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.125,0.003125,55.675819999999995,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.125,0.0015625,38.94579,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.125,0.00078125,43.434115999999996,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.125,0.000390625,85.23124,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.125,0.000195375,81.31318,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.125,0.0,30.530458000000003,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0625,0.05,26.69067,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0625,0.025,19.746847,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0625,0.0125,24.036139000000002,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0625,0.00625,90.3189,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0625,0.003125,40.182484,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0625,0.0015625,60.349762,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0625,0.00078125,112.32445,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0625,0.000390625,107.93675,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0625,0.000195375,98.662674,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0625,0.0,86.15037,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.03125,0.05,0.684319,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.03125,0.025,7.449235000000001,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.03125,0.0125,14.81349,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.03125,0.00625,99.95751,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.03125,0.003125,83.73066,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.03125,0.0015625,111.83245,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.03125,0.00078125,116.17094399999999,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.03125,0.000390625,93.15681500000001,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.03125,0.000195375,157.20995,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.03125,0.0,93.15458000000001,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.015625,0.05,29.698542,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.015625,0.025,13.265945,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.015625,0.0125,11.624474000000001,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.015625,0.00625,69.06924000000001,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.015625,0.003125,50.064854,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.015625,0.0015625,93.10314,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.015625,0.00078125,132.52303999999998,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.015625,0.000390625,113.61705,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.015625,0.000195375,181.05153,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.015625,0.0,95.77556,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0078125,0.05,-3.888988,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0078125,0.025,1.84945,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0078125,0.0125,8.520439999999999,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0078125,0.00625,61.971106999999996,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0078125,0.003125,91.106094,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0078125,0.0015625,64.53395,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0078125,0.00078125,46.97871,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0078125,0.000390625,112.76723999999999,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0078125,0.000195375,154.49504,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0078125,0.0,81.328835,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.00390625,0.05,25.623938,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.00390625,0.025,29.66947,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.00390625,0.0125,23.984703,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.00390625,0.00625,70.6794,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.00390625,0.003125,83.36166,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.00390625,0.0015625,127.10216000000001,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.00390625,0.00078125,88.8049,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.00390625,0.000390625,95.55416,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.00390625,0.000195375,150.93031000000002,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.00390625,0.0,100.67313399999999,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.001953125,0.05,105.6378,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.001953125,0.025,86.4165,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.001953125,0.0125,69.64621,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.001953125,0.00625,166.57124,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.001953125,0.003125,136.82799,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.001953125,0.0015625,147.29851000000002,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.001953125,0.00078125,125.8677,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.001953125,0.000390625,158.18723,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.001953125,0.000195375,265.2943,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.001953125,0.0,172.04131999999998,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0,0.05,70.40433,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0,0.025,60.483943999999994,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0,0.0125,133.39073,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0,0.00625,67.66035,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0,0.003125,133.71053,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0,0.0015625,110.416855,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0,0.00078125,148.94893000000002,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0,0.000390625,146.57617,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0,0.000195375,176.82933,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
0.0,0.0,172.05028000000001,1.0,NVPAUY922,Artesunate,uM,uM,67,plasmodium_falciparum_3D7
