drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
10.0,0.05,13.202329999999998,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
10.0,0.025,19.35887,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
10.0,0.0125,28.297098,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
10.0,0.00625,34.387775,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
10.0,0.003125,45.2744,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
10.0,0.0015625,49.999676,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
10.0,0.00078125,47.26628,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
10.0,0.000390625,50.198956,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
10.0,0.000195375,36.824177,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
10.0,0.0,43.87546,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
5.0,0.05,16.501495000000002,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
5.0,0.025,25.006718,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
5.0,0.0125,39.831627000000005,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
5.0,0.00625,58.37771600000001,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
5.0,0.003125,70.81642,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
5.0,0.0015625,76.716606,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
5.0,0.00078125,80.63923,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
5.0,0.000390625,75.91711,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
5.0,0.000195375,78.47935,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
5.0,0.0,87.18826,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
2.5,0.05,16.81108,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
2.5,0.025,31.297022,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
2.5,0.0125,54.71673199999999,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
2.5,0.00625,75.015915,1.0,Cinacalcethydrochloride,ML238,uM,uM,30,plasmodium_falciparum_Dd2
