drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
10.0,0.25,-13.144483,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
10.0,0.125,-8.790203,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
10.0,0.0625,14.977734,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
10.0,0.03125,-14.641267000000001,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
10.0,0.015625,-3.104899,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
10.0,0.0078125,19.730331,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
10.0,0.00390625,32.58783,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
10.0,0.001953125,21.365662,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
10.0,0.000976625,16.392876,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
10.0,0.0,27.778328000000002,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
5.0,0.25,48.913902,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
5.0,0.125,-7.8723399999999994,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
5.0,0.0625,46.67986,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
5.0,0.03125,52.50866,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
5.0,0.015625,58.65165699999999,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
5.0,0.0078125,53.96586,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
5.0,0.00390625,117.2192,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
5.0,0.001953125,101.72934000000001,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
5.0,0.000976625,99.096985,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
5.0,0.0,150.36368000000002,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
2.5,0.25,-19.616526,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
2.5,0.125,-4.8985650000000005,1.0,Manidipinedihydrochloride,Mefloquine,uM,uM,85,plasmodium_falciparum_3D7
