drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
5.0,0.025,3.8985279999999998,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
5.0,0.0125,3.81791,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
5.0,0.00625,3.184141,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
5.0,0.003125,3.289875,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
5.0,0.0015625,3.6995720000000003,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
5.0,0.0007813000000000001,5.344521,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
5.0,0.00039060000000000006,5.9968449999999995,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
5.0,0.00019530000000000003,5.542821,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
5.0,9.77e-05,6.387377,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
5.0,0.0,6.391687999999999,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
2.5,0.025,4.218493,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
2.5,0.0125,3.9085550000000002,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
2.5,0.00625,4.499051000000001,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
2.5,0.003125,5.1266110000000005,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
2.5,0.0015625,6.722594,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
2.5,0.0007813000000000001,9.237003999999999,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
2.5,0.00039060000000000006,20.64992,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
2.5,0.00019530000000000003,24.654016,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
2.5,9.77e-05,14.057027,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
2.5,0.0,21.514086,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
1.25,0.025,4.2287550000000005,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
1.25,0.0125,5.445123000000001,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
1.25,0.00625,6.1820010000000005,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
1.25,0.003125,8.903989,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
1.25,0.0015625,19.728096,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
1.25,0.0007813000000000001,37.353120000000004,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
1.25,0.00039060000000000006,36.619803999999995,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
1.25,0.00019530000000000003,52.242214000000004,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
1.25,9.77e-05,51.696304,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
1.25,0.0,63.136,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
0.625,0.025,4.545088,1.0,Clobetasonebutyrate,ML238,uM,uM,84,plasmodium_falciparum_3D7
