drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
7.5,0.05,51.9705,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
7.5,0.025,52.202705,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
7.5,0.0125,89.56806,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
7.5,0.00625,74.12655,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
7.5,0.003125,68.469826,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
7.5,0.0015625,45.692417,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
7.5,0.00078125,59.33435,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
7.5,0.000390625,39.99054,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
7.5,0.000195375,28.601834999999998,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
7.5,0.0,79.920876,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
3.75,0.05,66.14134,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
3.75,0.025,44.5357,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
3.75,0.0125,55.97385799999999,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
3.75,0.00625,118.69235,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
3.75,0.003125,59.272,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
3.75,0.0015625,118.09679399999999,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
3.75,0.00078125,95.37958499999999,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
3.75,0.000390625,38.343616,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
3.75,0.000195375,25.671347,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
3.75,0.0,47.848896,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
1.875,0.05,65.47269,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
1.875,0.025,36.083940000000005,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
1.875,0.0125,37.864162,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
1.875,0.00625,15.766163,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
1.875,0.003125,44.821655,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
1.875,0.0015625,80.29069,1.0,Reserpine,Artemether,uM,uM,135,plasmodium_falciparum_3D7
