drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
10.0,0.05,12.238628,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
10.0,0.025,5.936656,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
10.0,0.0125,7.678105,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
10.0,0.00625,8.098105,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
10.0,0.003125,22.701135999999998,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
10.0,0.0015625,49.2798,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
10.0,0.00078125,88.4734,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
10.0,0.000390625,55.757946,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
10.0,0.000195375,61.22555500000001,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
10.0,0.0,30.85928,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
5.0,0.05,20.258370000000003,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
5.0,0.025,14.542426,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
5.0,0.0125,24.380854,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
5.0,0.00625,38.638298,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
5.0,0.003125,88.708206,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
5.0,0.0015625,56.891098,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
5.0,0.00078125,110.80188999999999,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
5.0,0.000390625,124.64075,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
5.0,0.000195375,119.893616,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
5.0,0.0,115.72801000000001,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
2.5,0.05,3.532227,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
2.5,0.025,3.9223480000000004,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
2.5,0.0125,16.295996,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
2.5,0.00625,65.21837,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
2.5,0.003125,92.17165,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
2.5,0.0015625,90.22865999999999,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
2.5,0.00078125,125.42747,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
2.5,0.000390625,103.45584000000001,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
2.5,0.000195375,134.53499,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
2.5,0.0,95.03921,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
1.25,0.05,10.318467,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
1.25,0.025,21.494974,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
1.25,0.0125,67.62618,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
1.25,0.00625,103.12773,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
1.25,0.003125,116.073875,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
1.25,0.0015625,106.55425,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
1.25,0.00078125,132.77719,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
1.25,0.000390625,146.64508,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
1.25,0.000195375,121.41408,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
1.25,0.0,130.23013,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
0.625,0.05,6.121569,1.0,Manidipinedihydrochloride,Lumefantrine,uM,uM,83,plasmodium_falciparum_HB3
