drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.01,0.01,12.731748,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.01,0.005,14.246395999999999,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.01,0.0025,13.981009,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.01,0.00125,9.882294,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.01,0.000625,10.58525,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.01,0.0003125,8.095478,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.01,0.00015625,15.503533,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.01,7.8125e-05,22.088959,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.01,3.9125e-05,15.034676999999999,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.01,0.0,13.251142999999999,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.005,0.01,15.217363,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.005,0.005,15.556042000000001,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.005,0.0025,30.787626,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.005,0.00125,19.397903,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.005,0.000625,25.318224,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.005,0.0003125,22.220667000000002,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.005,0.00015625,23.157722,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.005,7.8125e-05,26.514757,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.005,3.9125e-05,23.047672,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.005,0.0,32.546,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
0.0025,0.01,5.859058999999999,1.0,NVPBGT226,NITD609,uM,uM,224,plasmodium_falciparum_HB3
