BlockId,Col,Row,Value,Replicate,Layer
1,1.0,1.0,-0.451421,1default
1,2.0,1.0,-0.134523,1default
1,3.0,1.0,-0.1531,1default
1,4.0,1.0,-0.078278,1default
1,5.0,1.0,-0.21169,1default
1,6.0,1.0,0.137938,1default
1,7.0,1.0,1.562826,1default
1,8.0,1.0,0.055031,1default
1,9.0,1.0,0.108149,1default
1,10.0,1.0,-0.171821,1default
1,1.0,2.0,0.299617,1default
1,2.0,2.0,0.095189,1default
1,3.0,2.0,0.590676,1default
1,4.0,2.0,0.026456,1default
1,5.0,2.0,0.75721,1default
1,6.0,2.0,0.262011,1default
1,7.0,2.0,0.455494,1default
1,8.0,2.0,0.107285,1default
1,9.0,2.0,0.566729,1default
1,10.0,2.0,0.87618,1default
1,1.0,3.0,0.682902,1default
1,2.0,3.0,0.386186,1default
1,3.0,3.0,0.751491,1default
1,4.0,3.0,0.896897,1default
1,5.0,3.0,0.61454,1default
1,6.0,3.0,0.564117,1default
1,7.0,3.0,0.964127,1default
1,8.0,3.0,0.843696,1default
1,9.0,3.0,0.177026,1default
1,10.0,3.0,0.923147,1default
1,1.0,4.0,-0.380446,1default
1,2.0,4.0,0.052131,1default
1,3.0,4.0,0.818042,1default
1,4.0,4.0,1.002886,1default
1,5.0,4.0,0.702528,1default
1,6.0,4.0,2.387143,1default
1,7.0,4.0,3.094382,1default
1,8.0,4.0,2.550694,1default
1,9.0,4.0,2.701799,1default
1,10.0,4.0,4.786074,1default
1,1.0,5.0,-0.050258,1default
1,2.0,5.0,0.137691,1default
1,3.0,5.0,1.730615,1default
1,4.0,5.0,3.337178,1default
1,5.0,5.0,7.14131,1default
1,6.0,5.0,9.455009,1default
1,7.0,5.0,11.764409,1default
1,8.0,5.0,16.157736,1default
1,9.0,5.0,14.016556,1default
1,10.0,5.0,14.403627,1default
1,1.0,6.0,0.381269,1default
1,2.0,6.0,0.655602,1default
1,3.0,6.0,0.958202,1default
1,4.0,6.0,8.689962,1default
1,5.0,6.0,16.404976,1default
1,6.0,6.0,36.286076,1default
1,7.0,6.0,28.574394,1default
1,8.0,6.0,37.227695,1default
1,9.0,6.0,67.528915,1default
1,10.0,6.0,55.938164,1default
1,1.0,7.0,1.158105,1default
1,2.0,7.0,0.298218,1default
1,3.0,7.0,3.382643,1default
1,4.0,7.0,7.547739,1default
1,5.0,7.0,24.076271,1default
1,6.0,7.0,51.408398,1default
1,7.0,7.0,67.01722,1default
1,8.0,7.0,82.807304,1default
1,9.0,7.0,79.22515,1default
1,10.0,7.0,99.150665,1default
1,1.0,8.0,1.85228,1default
1,2.0,8.0,0.668974,1default
1,3.0,8.0,2.667196,1default
1,4.0,8.0,4.791567,1default
1,5.0,8.0,13.020439,1default
1,6.0,8.0,43.838894,1default
1,7.0,8.0,87.297775,1default
1,8.0,8.0,97.21838,1default
1,9.0,8.0,99.186485,1default
1,10.0,8.0,102.13209,1default
1,1.0,9.0,-0.200828,1default
1,2.0,9.0,-0.02697,1default
1,3.0,9.0,1.175612,1default
1,4.0,9.0,6.471368,1default
1,5.0,9.0,8.563894,1default
1,6.0,9.0,13.768185,1default
1,7.0,9.0,27.469057,1default
1,8.0,9.0,84.89027,1default
1,9.0,9.0,101.897934,1default
1,10.0,9.0,106.715195,1default
1,1.0,10.0,-0.564837,1default
1,2.0,10.0,-0.715262,1default
1,3.0,10.0,0.312783,1default
1,4.0,10.0,10.564316,1default
1,5.0,10.0,13.958213,1default
1,6.0,10.0,9.116737,1default
1,7.0,10.0,11.483801,1default
1,8.0,10.0,22.872496,1default
1,9.0,10.0,67.726456,1default
1,10.0,10.0,69.533356,1default
2,1.0,1.0,-0.379273,1default
2,2.0,1.0,3.954228,1default
2,3.0,1.0,4.29069,1default
2,4.0,1.0,3.027316,1default
2,5.0,1.0,11.764656,1default
2,6.0,1.0,13.279425,1default
2,7.0,1.0,5.961974,1default
2,8.0,1.0,6.257312,1default
2,9.0,1.0,9.459371,1default
2,10.0,1.0,18.494476,1default
2,1.0,2.0,-0.330887,1default
2,2.0,2.0,3.778971,1default
2,3.0,2.0,4.341257,1default
2,4.0,2.0,11.634597,1default
2,5.0,2.0,16.927309,1default
2,6.0,2.0,8.979951,1default
2,7.0,2.0,6.008633,1default
2,8.0,2.0,5.434435,1default
2,9.0,2.0,4.36436,1default
2,10.0,2.0,7.339237,1default
2,1.0,3.0,0.529864,1default
2,2.0,3.0,3.31531,1default
2,3.0,3.0,4.962195,1default
2,4.0,3.0,8.702819,1default
2,5.0,3.0,8.316963,1default
2,6.0,3.0,7.886978,1default
2,7.0,3.0,10.498464,1default
2,8.0,3.0,7.909731,1default
2,9.0,3.0,5.523,1default
2,10.0,3.0,6.548165,1default
2,1.0,4.0,0.84277,1default
2,2.0,4.0,4.462367,1default
2,3.0,4.0,4.910743,1default
2,4.0,4.0,11.844333,1default
2,5.0,4.0,6.953936,1default
2,6.0,4.0,4.143556,1default
2,7.0,4.0,6.976319,1default
2,8.0,4.0,6.480976,1default
2,9.0,4.0,6.868355,1default
2,10.0,4.0,4.10346,1default
2,1.0,5.0,1.05588,1default
2,2.0,5.0,10.399037,1default
2,3.0,5.0,16.118443,1default
2,4.0,5.0,25.061197,1default
2,5.0,5.0,13.93297,1default
2,6.0,5.0,12.647358,1default
2,7.0,5.0,8.705165,1default
2,8.0,5.0,9.785156,1default
2,9.0,5.0,7.693248,1default
2,10.0,5.0,6.032785,1default
2,1.0,6.0,2.076499,1default
2,2.0,6.0,7.813391,1default
2,3.0,6.0,27.460623,1default
2,4.0,6.0,68.03819,1default
2,5.0,6.0,27.00264,1default
2,6.0,6.0,16.196268,1default
2,7.0,6.0,11.167829,1default
2,8.0,6.0,9.072918,1default
2,9.0,6.0,6.504325,1default
2,10.0,6.0,6.772302,1default
2,1.0,7.0,0.636017,1default
2,2.0,7.0,6.275683,1default
2,3.0,7.0,27.640015,1default
2,4.0,7.0,97.30474,1default
2,5.0,7.0,23.680601,1default
2,6.0,7.0,12.957775,1default
2,7.0,7.0,16.587227,1default
2,8.0,7.0,12.842282,1default
2,9.0,7.0,9.885426,1default
2,10.0,7.0,14.28657,1default
2,1.0,8.0,3.339791,1default
2,2.0,8.0,4.51855,1default
2,3.0,8.0,9.496093,1default
2,4.0,8.0,16.698214,1default
2,5.0,8.0,17.610992,1default
2,6.0,8.0,23.45591,1default
2,7.0,8.0,15.947341,1default
2,8.0,8.0,15.155097,1default
2,9.0,8.0,15.817406,1default
2,10.0,8.0,27.839216,1default
2,1.0,9.0,0.637046,1default
2,2.0,9.0,1.843475,1default
2,3.0,9.0,9.615351,1default
2,4.0,9.0,12.079517,1default
2,5.0,9.0,13.098306,1default
2,6.0,9.0,17.792812,1default
2,7.0,9.0,12.647893,1default
2,8.0,9.0,24.021404,1default
2,9.0,9.0,85.59047,1default
2,10.0,9.0,104.18147,1default
2,1.0,10.0,0.617194,1default
2,2.0,10.0,4.828207,1default
2,3.0,10.0,9.631994,1default
2,4.0,10.0,33.16145,1default
2,5.0,10.0,26.566422,1default
2,6.0,10.0,34.839645,1default
2,7.0,10.0,25.700136,1default
2,8.0,10.0,96.288795,1default
2,9.0,10.0,105.49274,1default
2,10.0,10.0,100.23362,1default
3,1.0,1.0,-0.280485,1default
3,2.0,1.0,0.070995,1default
3,3.0,1.0,0.837751,1default
3,4.0,1.0,2.109765,1default
3,5.0,1.0,12.724504,1default
3,6.0,1.0,21.325634,1default
3,7.0,1.0,21.460054,1default
3,8.0,1.0,24.45791,1default
3,9.0,1.0,20.956194,1default
3,10.0,1.0,21.047783,1default
3,1.0,2.0,1.106303,1default
3,2.0,2.0,1.70132,1default
3,3.0,2.0,1.579511,1default
3,4.0,2.0,1.589118,1default
3,5.0,2.0,10.194115,1default
3,6.0,2.0,18.99562,1default
3,7.0,2.0,21.408295,1default
3,8.0,2.0,22.054085,1default
3,9.0,2.0,22.393837,1default
3,10.0,2.0,25.18346,1default
3,1.0,3.0,-0.053056,1default
3,2.0,3.0,0.463291,1default
3,3.0,3.0,0.747397,1default
3,4.0,3.0,0.855093,1default
3,5.0,3.0,10.908082,1default
3,6.0,3.0,19.665583,1default
3,7.0,3.0,15.898975,1default
3,8.0,3.0,16.569574,1default
3,9.0,3.0,16.265844,1default
3,10.0,3.0,18.669691,1default
3,1.0,4.0,0.523363,1default
3,2.0,4.0,-0.252074,1default
3,3.0,4.0,0.501967,1default
3,4.0,4.0,0.670127,1default
3,5.0,4.0,11.596723,1default
3,6.0,4.0,15.930389,1default
3,7.0,4.0,16.55176,1default
3,8.0,4.0,17.113653,1default
3,9.0,4.0,15.969724,1default
3,10.0,4.0,19.304125,1default
3,1.0,5.0,0.505012,1default
3,2.0,5.0,1.332415,1default
3,3.0,5.0,0.652249,1default
3,4.0,5.0,1.935619,1default
3,5.0,5.0,12.869252,1default
3,6.0,5.0,19.918995,1default
3,7.0,5.0,22.227674,1default
3,8.0,5.0,27.158352,1default
3,9.0,5.0,18.949682,1default
3,10.0,5.0,22.338312,1default
3,1.0,6.0,0.282706,1default
3,2.0,6.0,0.599069,1default
3,3.0,6.0,1.014139,1default
3,4.0,6.0,1.755508,1default
3,5.0,6.0,25.357914,1default
3,6.0,6.0,30.128662,1default
3,7.0,6.0,37.296387,1default
3,8.0,6.0,29.888767,1default
3,9.0,6.0,30.83045,1default
3,10.0,6.0,30.069248,1default
3,1.0,7.0,0.74643,1default
3,2.0,7.0,0.329858,1default
3,3.0,7.0,1.562909,1default
3,4.0,7.0,1.2183,1default
3,5.0,7.0,23.00241,1default
3,6.0,7.0,38.366814,1default
3,7.0,7.0,41.65369,1default
3,8.0,7.0,37.226154,1default
3,9.0,7.0,40.782467,1default
3,10.0,7.0,37.02339,1default
3,1.0,8.0,0.36189,1default
3,2.0,8.0,0.631965,1default
3,3.0,8.0,0.858056,1default
3,4.0,8.0,1.48533,1default
3,5.0,8.0,42.12054,1default
3,6.0,8.0,66.28595,1default
3,7.0,8.0,63.937363,1default
3,8.0,8.0,58.66911,1default
3,9.0,8.0,59.0345,1default
3,10.0,8.0,60.439285,1default
3,1.0,9.0,0.098665,1default
3,2.0,9.0,0.422908,1default
3,3.0,9.0,0.2149,1default
3,4.0,9.0,0.893379,1default
3,5.0,9.0,45.90328,1default
3,6.0,9.0,95.356964,1default
3,7.0,9.0,79.335175,1default
3,8.0,9.0,78.65649,1default
3,9.0,9.0,83.51936,1default
