Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,14.9612215814619,25.3267304485714,40.9773842795557
SYN_SUM,0,10.8262709774033,15.3012849972061,18.8636037278945
SYN_SUM_WEIGHTED,0,6.09573904133777,6.16922737929862,8.71652078460885
SYN_SPREAD,0,0.850659818379916,0.777274442660696,0.67848494581935
SYN_AVERAGE_C1,0,0.00599775249825872,0.00565356060002451,0.00763551965530158
SYN_AVERAGE_C2,0,0.00431400668370922,0.00271644611395257,0.00311846656317057
ANT_MAX,0,-38.153386200385,-36.0937678991655,-36.0937678991655
ANT_SUM,0,-53.2122283562197,-35.9829986733359,-33.9453051074192
ANT_SUM_WEIGHTED,0,-41.0946417320897,-26.5195677340896,-26.2140475349974
ANT_SPREAD,0,1.18097085201915,0.998464356193966,0.969781170816968
ANT_AVERAGE_C1,0,0.00349283897000507,0.00240371122229824,0.00205535069013007
ANT_AVERAGE_C2,0,0.00178735712408344,0.00195741520195012,0.00179864180254249
SUM_SYN_ANT,0,-42.3859573788164,-20.6817136761298,-15.0817013795247
SUM_SYN_ANT_WEIGHTED,0,-34.998902690752,-20.350340354791,-17.4975267503886
