Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,18.239650328749,23.6349298948054,23.7548704915573
SYN_SUM,0,16.3616207387481,10.8914071778233,17.9868429097911
SYN_SUM_WEIGHTED,0,11.7356513262783,5.84558994581167,12.0049411282585
SYN_SPREAD,0,0.947119779935022,0.678835956713876,0.870164050941276
SYN_AVERAGE_C1,0,0.00134104205087941,0.000578494812819912,0.00123632869974266
SYN_AVERAGE_C2,0,0.00528340834611133,0.00211972381595536,0.00420959253060175
ANT_MAX,0,-46.3621042713144,-36.6650479912328,-36.6650479912327
ANT_SUM,0,-57.1945110065052,-45.2228011680787,-35.5800646948418
ANT_SUM_WEIGHTED,0,-44.2114336495118,-30.8886755152532,-26.6300144846544
ANT_SPREAD,0,1.11069701817939,1.11058703946248,0.985093010894555
ANT_AVERAGE_C1,0,0.000359321884427126,0.000377476194243806,0.000241724119276929
ANT_AVERAGE_C2,0,0.00179690612184744,0.00246302493051132,0.00194569465581646
SUM_SYN_ANT,0,-40.8328902677571,-34.3313939902553,-17.5932217850507
SUM_SYN_ANT_WEIGHTED,0,-32.4757823232336,-25.0430855694416,-14.6250733563958
