Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,56.3569301484813,56.358952912431,56.358952912431
SYN_SUM,0,7.03861651631776,10.5687269690261,11.0779546392645
SYN_SUM_WEIGHTED,0,1.22272305529825,2.34369179121843,2.51456882316976
SYN_SPREAD,0,0.353402801511345,0.433041861901106,0.443351654351926
SYN_AVERAGE_C1,0,0.00333499734397591,0.00548541475449569,0.00578789420584731
SYN_AVERAGE_C2,0,0.00279323223783607,0.00809830791855959,0.00934769915474127
ANT_MAX,0,-54.0973483436488,-16.4880978201855,-16.4868134826293
ANT_SUM,0,-36.5005410694558,-14.0544839756545,-13.8551362793375
ANT_SUM_WEIGHTED,0,-32.3005572997373,-12.6129785926865,-12.498401663047
ANT_SPREAD,0,0.821413170658272,0.92325607646202,0.916720701102298
ANT_AVERAGE_C1,0,0.00750382300826713,0.00412481172450935,0.00401466038688616
ANT_AVERAGE_C2,0,0.0352737328336165,0.0099765517824525,0.00958242292590379
SUM_SYN_ANT,0,-29.4619245531381,-3.48575700662842,-2.77718164007295
SUM_SYN_ANT_WEIGHTED,0,-31.0778342444391,-10.269286801468,-9.98383283987724
