Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,44.2261660245663,75.811177582161,76.3481041453757
SYN_SUM,0,30.9695567592102,44.3616900513491,51.0480328151362
SYN_SUM_WEIGHTED,0,16.8407872668913,19.2818715482419,25.5210796861802
SYN_SPREAD,0,0.836811902666582,0.764957699472195,0.817693182360128
SYN_AVERAGE_C1,0,0.00208519631330616,0.00180669211921155,0.00224391889592966
SYN_AVERAGE_C2,0,0.00215038926677643,0.00148006520368513,0.00177529928191373
ANT_MAX,0,-122.852984513141,-121.949904317712,-121.949901427755
ANT_SUM,0,-34.5988548661773,-34.4663317460023,-33.1297024068582
ANT_SUM_WEIGHTED,0,-29.489284311729,-28.5730590475266,-28.5199865856251
ANT_SPREAD,0,0.530686459581405,0.531626718981036,0.521216361971842
ANT_AVERAGE_C1,0,0.000367407817554957,0.000386130376678992,0.00033485290187466
ANT_AVERAGE_C2,0,0.000581302379858443,0.000661583503202797,0.000591912750427973
SUM_SYN_ANT,0,-3.6292981069671,9.89535830534676,17.918330408278
SUM_SYN_ANT_WEIGHTED,0,-12.6484970448377,-9.2911874992847,-2.99890689944487
