Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,69.6397850774897,86.0677326590671,86.2788390502471
SYN_SUM,0,95.2035312242816,103.489197110282,108.445975888753
SYN_SUM_WEIGHTED,0,58.9366592009326,61.9301634391263,66.0915122446952
SYN_SPREAD,0,1.16922425915802,1.09654719351664,1.12112638692577
SYN_AVERAGE_C1,0,0.00643684778893216,0.00642706982953503,0.00688331278961239
SYN_AVERAGE_C2,0,0.0534888935540319,0.0479621514132344,0.0480750627147905
ANT_MAX,0,-227.89758,-227.89758,-227.89758
ANT_SUM,0,-112.718668648,-112.115183702485,-110.78970689362
ANT_SUM_WEIGHTED,0,-84.3548797245488,-82.810291241495,-82.6214959270624
ANT_SPREAD,0,0.703279678514467,0.701394505882293,0.697236075837632
ANT_AVERAGE_C1,0,0.00166461919120704,0.00170231668264504,0.0016392249230825
ANT_AVERAGE_C2,0,0.0185560395692632,0.0189247635608588,0.0186126741884178
SUM_SYN_ANT,0,-17.5151374237181,-8.62598659220352,-2.34373100486718
SUM_SYN_ANT_WEIGHTED,0,-25.4182205236162,-20.8801278023686,-16.5299836823672
