drug0_conc,drug0_name,drug1_conc,drug1_name,drug2_conc,drug2_name,drug3_conc,drug3_name,drug4_conc,drug4_name,drug5_conc,drug5_name,drug6_conc,drug6_name,drug7_conc,drug7_name,drug8_conc,drug8_name,drug9_conc,drug9_name,expt,sample,value,bliss,num_drugs,loewe
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.03461538461538462,IRG,0.007692307692307693,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.0753768844221105,-0.07631025537679004,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.03461538461538462,IRG,0.0,MER,0.005384615384615385,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.2659758203799656,-0.28145621258515763,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.03461538461538462,IRG,0.0,MER,0.0,MOX,0.2692307692307692,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.044701986754967,-0.059526142189261666,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.03461538461538462,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.6923076923076923,SPE,0.0,TET,2-EC,EC_2-EC,0.9716088328075709,-0.049045237794576924,2,-0.4013103602040789
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.03461538461538462,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.038461538461538464,TET,2-EC,EC_2-EC,0.9439124487004104,0.03229256529268987,2,0.08147256504728806
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.007692307692307693,MER,0.005384615384615385,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.1712121212121211,-0.18607875009375152,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.007692307692307693,MER,0.0,MOX,0.2692307692307692,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.1395730706075533,-0.1537830536110849,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.007692307692307693,MER,0.0,MOX,0.0,RIF,0.6923076923076923,SPE,0.0,TET,2-EC,EC_2-EC,1.1657250470809792,-0.24258631299123234,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.007692307692307693,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.038461538461538464,TET,2-EC,EC_2-EC,1.1807044410413476,-0.20389084715900785,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.005384615384615385,MOX,0.2692307692307692,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.1169036334913112,-0.1454673221525865,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.005384615384615385,MOX,0.0,RIF,0.6923076923076923,SPE,0.0,TET,2-EC,EC_2-EC,1.3692614770459084,-0.4595642076108334,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.005384615384615385,MOX,0.0,RIF,0.0,SPE,0.038461538461538464,TET,2-EC,EC_2-EC,1.2116788321167884,-0.2490882416807496,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.2692307692307692,RIF,0.6923076923076923,SPE,0.0,TET,2-EC,EC_2-EC,0.9612518628912071,-0.050948229912062826,2,-0.3679746597757526
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.2692307692307692,RIF,0.0,SPE,0.038461538461538464,TET,2-EC,EC_2-EC,1.051968503937008,-0.0887362936330025,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.6923076923076923,SPE,0.038461538461538464,TET,2-EC,EC_2-EC,1.115530303030303,-0.2135157279956139,2,
0.6153846153846154,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7245337159253946,-0.05284467460619802,2,-0.18613079224158505
0.6153846153846154,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.4018445322793149,0.4984932555428809,2,0.253903711047249
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.774234693877551,0.037436174673213585,2,-0.0605108484294128
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.9081364829396325,0.06540369836764359,2,0.02420253563570213
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.1681304893350062,-0.19099727262372324,2,
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.2503311258278145,-0.32926423361890134,2,
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.2248275862068967,-0.2986169287465944,2,
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.7051792828685259,0.10699831275020999,2,0.044848167406619885
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.9395683453237411,-0.03220096518104987,2,-0.25028794533734033
0.0,AMP,0.38461538461538464,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7056213017751478,-0.07553853590079862,2,-0.222622317162252
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.5710560625814863,-0.0030250049568125714,2,-0.005541101656101336
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.6490765171503957,0.0322354286823654,2,-0.032583996073252554
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7385257301808067,-0.05469927288816634,2,-0.20228234198080228
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.9432485322896281,-0.29865893175528535,2,-0.9331136512671101
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.6251415628539072,0.023047795327444054,2,-0.03312039956177684
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.5064935064935066,0.06189217358159571,2,0.10875706194264004
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.4386206896551724,0.19638159090819207,2,0.24711123416854583
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.8239339752407152,-0.0625402433559833,2,-0.23158006125210825
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.2693032015065913,-0.35606678942643366,2,
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.6270417422867512,0.28956514265506694,2,0.11553623824528979
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.156384505021521,-0.29237104150203364,2,
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.040816326530612,-0.17197771679430052,2,
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.8629283489096574,-0.10105927803189418,2,-0.3072906598695045
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.8543956043956045,-0.0032330673060932957,2,-0.1575746677638489
0.0,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7937685459940653,0.02953066660287562,2,-0.058112014155688195
0.0,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.9967637540453075,-0.1704259989457041,2,-1.300885157959557
0.0,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.8438395415472779,-0.06491571111385785,2,-0.22608772356648021
0.0,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.6340852130325815,0.14918857435440325,2,0.0953651592888066
0.0,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.6609907120743034,0.0258480931447006,2,-0.010625742594653152
0.0,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.7321688500727801,0.035169636772728,2,-0.03659928598356646
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.2646566164154105,-0.2735245712834975,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.3177892918825562,-0.38352680139958983,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.2731788079470199,-0.3336988604314838,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.9085173501577286,-0.08470415090409356,2,-0.32780168144779315
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.9712722298221614,-0.05090551647509389,2,-0.3724738426042127
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.5318181818181815,-0.5941076177277823,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.090311986863711,-0.14736470972214433,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.9698681732580038,-0.14301453453608515,2,-0.6793340278128732
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.8621745788667686,0.06158892307641517,2,-0.015915978776599917
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.0394944707740916,-0.15065198418174042,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,1.099800399201597,-0.3203902857142178,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,1.2554744525547443,-0.38471500714922213,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.7123695976154992,0.07139318850863396,2,0.00850088755077203
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.7763779527559055,0.099244312294403,2,0.030450913596879653
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.884469696969697,-0.11665215981371624,2,-0.3367709925514218
0.9230769230769231,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.6154949784791965,-0.057059185119327505,2,-0.17970412780122574
0.9230769230769231,AMP,0.0,AZI,0.004615384615384615,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.22661396574440051,0.5152877258343335,2,0.21028439458416825
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.30000000000000004,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7168367346938775,-0.02660844643419158,2,-0.15732715271507441
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.10384615384615385,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.9225721784776902,0.0008976378493043002,2,-0.18108495191003443
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.023076923076923078,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7754077791718945,0.15520758488182518,2,-0.009282461177235512
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.016153846153846158,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.6490066225165563,0.17225149159549524,2,0.012237873669592872
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.8076923076923077,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7324137931034483,0.10174348624334173,2,-0.04294898331430329
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,2.0769230769230766,SPE,0.0,TET,2-EC,EC_2-EC,0.5697211155378485,0.12849076730701503,2,0.027411015157902226
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.11538461538461539,TET,2-EC,EC_2-EC,0.6805755395683454,0.13085785162621022,2,-0.0016841526812445883
0.0,AMP,0.576923076923077,AZI,0.004615384615384615,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.591715976331361,-0.12611866991970294,2,-0.23384104219401655
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.30000000000000004,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.4445893089960887,-0.011420823911519828,2,0.012105354016191163
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.10384615384615385,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.579155672823219,0.00038884623478530056,2,-0.10047004316583677
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.023076923076923078,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.5118219749652295,0.07220689533791025,2,-0.03192210952616117
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.016153846153846158,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.8238747553816047,-0.3084755183403588,2,-0.6070056367778093
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.8076923076923077,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.5345413363533409,-0.011046934337510361,2,-0.07310157282904248
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,2.0769230769230766,SPE,0.0,TET,2-EC,EC_2-EC,0.49494949494949503,-0.05677072322380605,2,-0.04921872584005699
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.11538461538461539,TET,2-EC,EC_2-EC,0.366896551724138,0.14233695665177376,2,0.1792046417680227
