drug0_conc,drug0_name,drug1_conc,drug1_name,drug2_conc,drug2_name,drug3_conc,drug3_name,drug4_conc,drug4_name,drug5_conc,drug5_name,drug6_conc,drug6_name,drug7_conc,drug7_name,drug8_conc,drug8_name,drug9_conc,drug9_name,expt,sample,value
1.8461538461538463,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.046153846153846156,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.5076923076923077
1.8461538461538463,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.032307692307692315,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.3811074918566775
1.8461538461538463,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,1.6153846153846154,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.25050709939148075
1.8461538461538463,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,4.153846153846153,SPE,0.0,TET,2-EC,EC,0.37334933973589435
1.8461538461538463,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.23076923076923078,TET,2-EC,EC,0.391156462585034
0.0,AMP,1.153846153846154,AZI,0.00923076923076923,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.3138780804150454
0.0,AMP,1.153846153846154,AZI,0.0,AZT,0.6000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.20139697322467984
0.0,AMP,1.153846153846154,AZI,0.0,AZT,0.0,CHL,0.2076923076923077,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.4487004103967169
3.6923076923076925,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.36065573770491804
0.0,AMP,2.307692307692308,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.18793503480278423
0.0,AMP,0.0,AZI,0.01846153846153846,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.31510416666666663
0.0,AMP,0.0,AZI,0.0,AZT,1.2000000000000002,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.25164835164835164
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.4153846153846154,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.5161787365177196
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.09230769230769231,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.2111650485436893
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.06461538461538463,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.25210084033613445
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,3.230769230769231,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.47846153846153844
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,8.307692307692307,SPE,0.0,TET,2-EC,EC,0.2214689265536723
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.46153846153846156,TET,2-EC,EC,0.46213592233009704
0.0,AMP,1.153846153846154,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.046153846153846156,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.35682819383259906
0.0,AMP,1.153846153846154,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.032307692307692315,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.36251709986320113
0.0,AMP,1.153846153846154,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,1.6153846153846154,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.25616921269095183
0.0,AMP,1.153846153846154,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,4.153846153846153,SPE,0.0,TET,2-EC,EC,0.19614512471655327
0.0,AMP,1.153846153846154,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.23076923076923078,TET,2-EC,EC,0.31578947368421056
0.0,AMP,0.0,AZI,0.00923076923076923,AZT,0.6000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.41126070991432073
0.0,AMP,0.0,AZI,0.00923076923076923,AZT,0.0,CHL,0.2076923076923077,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.5598027127003699
0.0,AMP,0.0,AZI,0.00923076923076923,AZT,0.0,CHL,0.0,IRG,0.046153846153846156,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.5136363636363637
0.0,AMP,0.0,AZI,0.00923076923076923,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.032307692307692315,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.358288770053476
0.0,AMP,0.0,AZI,0.00923076923076923,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,1.6153846153846154,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.4745308310991957
0.0,AMP,0.0,AZI,0.00923076923076923,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,4.153846153846153,SPE,0.0,TET,2-EC,EC,0.7349624060150376
0.0,AMP,0.0,AZI,0.00923076923076923,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.23076923076923078,TET,2-EC,EC,0.8216463414634146
3.6923076923076925,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.4381443298969072
0.0,AMP,2.307692307692308,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.38293650793650796
0.0,AMP,0.0,AZI,0.01846153846153846,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.4062992125984252
0.0,AMP,0.0,AZI,0.0,AZT,1.2000000000000002,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.31476683937823835
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.4153846153846154,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.3926453143534994
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.09230769230769231,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.25077399380804954
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.06461538461538463,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.24413145539906103
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,3.230769230769231,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.3802228412256268
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,8.307692307692307,SPE,0.0,TET,2-EC,EC,0.33839150227617604
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.46153846153846156,TET,2-EC,EC,0.43070044709388966
0.0,AMP,0.0,AZI,0.0,AZT,0.6000000000000001,CHL,0.2076923076923077,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.7704081632653061
0.0,AMP,0.0,AZI,0.0,AZT,0.6000000000000001,CHL,0.0,IRG,0.046153846153846156,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.627287853577371
0.0,AMP,0.0,AZI,0.0,AZT,0.6000000000000001,CHL,0.0,IRG,0.0,MER,0.032307692307692315,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.5565092989985695
0.0,AMP,0.0,AZI,0.0,AZT,0.6000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,1.6153846153846154,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.2791946308724832
0.0,AMP,0.0,AZI,0.0,AZT,0.6000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,4.153846153846153,SPE,0.0,TET,2-EC,EC,0.39401820546163846
0.0,AMP,0.0,AZI,0.0,AZT,0.6000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.23076923076923078,TET,2-EC,EC,0.406993006993007
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.2076923076923077,IRG,0.046153846153846156,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.9064976228209191
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.2076923076923077,IRG,0.0,MER,0.032307692307692315,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.65625
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.2076923076923077,IRG,0.0,MER,0.0,MOX,1.6153846153846154,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.7883959044368601
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.2076923076923077,IRG,0.0,MER,0.0,MOX,0.0,RIF,4.153846153846153,SPE,0.0,TET,2-EC,EC,0.47950819672131145
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.2076923076923077,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.23076923076923078,TET,2-EC,EC,0.4842249657064472
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.046153846153846156,MER,0.032307692307692315,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.38865836791148
3.6923076923076925,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.35586206896551725
0.0,AMP,2.307692307692308,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.28317373461012313
0.0,AMP,0.0,AZI,0.01846153846153846,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.508500772797527
0.0,AMP,0.0,AZI,0.0,AZT,1.2000000000000002,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.38383838383838387
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.4153846153846154,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.596931659693166
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.09230769230769231,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.27435897435897433
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.06461538461538463,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.3836565096952909
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,3.230769230769231,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.33964497041420116
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,8.307692307692307,SPE,0.0,TET,2-EC,EC,0.38449111470113084
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.46153846153846156,TET,2-EC,EC,0.49125168236877526
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.046153846153846156,MER,0.0,MOX,1.6153846153846154,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.5805471124620061
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.046153846153846156,MER,0.0,MOX,0.0,RIF,4.153846153846153,SPE,0.0,TET,2-EC,EC,0.3465982028241335
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.046153846153846156,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.23076923076923078,TET,2-EC,EC,0.5638709677419355
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.032307692307692315,MOX,1.6153846153846154,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.48641655886157825
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.032307692307692315,MOX,0.0,RIF,4.153846153846153,SPE,0.0,TET,2-EC,EC,0.4123847167325428
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.032307692307692315,MOX,0.0,RIF,0.0,SPE,0.23076923076923078,TET,2-EC,EC,0.5372124492557511
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,1.6153846153846154,RIF,4.153846153846153,SPE,0.0,TET,2-EC,EC,0.35139092240117126
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,1.6153846153846154,RIF,0.0,SPE,0.23076923076923078,TET,2-EC,EC,0.3333333333333333
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,4.153846153846153,SPE,0.23076923076923078,TET,2-EC,EC,0.4938080495356037
4.307692307692308,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.23131170662905504
0.0,AMP,2.6923076923076925,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.1711590296495957
0.0,AMP,0.0,AZI,0.021538461538461538,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.2958057395143488
0.0,AMP,0.0,AZI,0.0,AZT,1.4000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.23900789177001128
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.48461538461538467,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.2573248407643312
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.1076923076923077,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.14384508990318118
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0753846153846154,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.13965884861407252
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,3.769230769230769,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.15226781857451402
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,9.692307692307692,SPE,0.0,TET,2-EC,EC,0.3804713804713805
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.5384615384615385,TET,2-EC,EC,0.32643678160919537
2.153846153846154,AMP,1.3461538461538463,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.27078384798099764
2.153846153846154,AMP,0.0,AZI,0.010769230769230769,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.1664355062413315
2.153846153846154,AMP,0.0,AZI,0.0,AZT,0.7000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.34722222222222227
2.153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.24230769230769234,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.45512820512820507
2.153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.05384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.2195804195804196
2.153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0376923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.34201954397394135
2.153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,1.8846153846153846,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.22008113590263692
2.153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,4.846153846153846,SPE,0.0,TET,2-EC,EC,0.2617046818727491
2.153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.2692307692307693,TET,2-EC,EC,0.35147392290249435
0.0,AMP,1.3461538461538463,AZI,0.010769230769230769,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.2178988326848249
0.0,AMP,1.3461538461538463,AZI,0.0,AZT,0.7000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.220023282887078
0.0,AMP,1.3461538461538463,AZI,0.0,AZT,0.0,CHL,0.24230769230769234,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.3693570451436389
4.307692307692308,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.25526932084309134
0.0,AMP,2.6923076923076925,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.15313225058004643
0.0,AMP,0.0,AZI,0.021538461538461538,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.34505208333333337
0.0,AMP,0.0,AZI,0.0,AZT,1.4000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.2032967032967033
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.48461538461538467,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.3790446841294299
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.1076923076923077,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.13106796116504854
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0753846153846154,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.12244897959183673
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,3.769230769230769,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.43999999999999995
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,9.692307692307692,SPE,0.0,TET,2-EC,EC,0.3638418079096045
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.5384615384615385,TET,2-EC,EC,0.43106796116504853
0.0,AMP,1.3461538461538463,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.05384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.26138032305433184
0.0,AMP,1.3461538461538463,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0376923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.2913816689466484
0.0,AMP,1.3461538461538463,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,1.8846153846153846,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.2373678025851939
0.0,AMP,1.3461538461538463,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,4.846153846153846,SPE,0.0,TET,2-EC,EC,0.20521541950113378
0.0,AMP,1.3461538461538463,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.2692307692307693,TET,2-EC,EC,0.20701754385964913
0.0,AMP,0.0,AZI,0.010769230769230769,AZT,0.7000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.379436964504284
0.0,AMP,0.0,AZI,0.010769230769230769,AZT,0.0,CHL,0.24230769230769234,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.5844636251541306
0.0,AMP,0.0,AZI,0.010769230769230769,AZT,0.0,CHL,0.0,IRG,0.05384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.353030303030303
0.0,AMP,0.0,AZI,0.010769230769230769,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0376923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.30614973262032086
0.0,AMP,0.0,AZI,0.010769230769230769,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,1.8846153846153846,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.4222520107238606
0.0,AMP,0.0,AZI,0.010769230769230769,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,4.846153846153846,SPE,0.0,TET,2-EC,EC,0.6954887218045113
0.0,AMP,0.0,AZI,0.010769230769230769,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.2692307692307693,TET,2-EC,EC,0.5701219512195121
4.307692307692308,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.27190721649484534
0.0,AMP,2.6923076923076925,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.3373015873015873
0.0,AMP,0.0,AZI,0.021538461538461538,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.4299212598425197
0.0,AMP,0.0,AZI,0.0,AZT,1.4000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.2979274611398964
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.48461538461538467,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.3582443653618031
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.1076923076923077,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.24458204334365324
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0753846153846154,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.17996870109546168
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,3.769230769230769,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.2994428969359332
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,9.692307692307692,SPE,0.0,TET,2-EC,EC,0.3626707132018209
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.5384615384615385,TET,2-EC,EC,0.3442622950819672
0.0,AMP,0.0,AZI,0.0,AZT,0.7000000000000001,CHL,0.24230769230769234,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.7363945578231292
0.0,AMP,0.0,AZI,0.0,AZT,0.7000000000000001,CHL,0.0,IRG,0.05384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.826955074875208
0.0,AMP,0.0,AZI,0.0,AZT,0.7000000000000001,CHL,0.0,IRG,0.0,MER,0.0376923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.5050071530758226
0.0,AMP,0.0,AZI,0.0,AZT,0.7000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,1.8846153846153846,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.17583892617449665
0.0,AMP,0.0,AZI,0.0,AZT,0.7000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,4.846153846153846,SPE,0.0,TET,2-EC,EC,0.30429128738621586
0.0,AMP,0.0,AZI,0.0,AZT,0.7000000000000001,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.2692307692307693,TET,2-EC,EC,0.24055944055944056
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.24230769230769234,IRG,0.05384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.445324881141046
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.24230769230769234,IRG,0.0,MER,0.0376923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.5654761904761905
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.24230769230769234,IRG,0.0,MER,0.0,MOX,1.8846153846153846,RIF,0.0,SPE,0.0,TET,2-EC,EC,0.6928327645051195
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.24230769230769234,IRG,0.0,MER,0.0,MOX,0.0,RIF,4.846153846153846,SPE,0.0,TET,2-EC,EC,0.41120218579234974
