drug0_conc,drug0_name,drug1_conc,drug1_name,drug2_conc,drug2_name,drug3_conc,drug3_name,drug4_conc,drug4_name,drug5_conc,drug5_name,drug6_conc,drug6_name,drug7_conc,drug7_name,drug8_conc,drug8_name,drug9_conc,drug9_name,expt,sample,value,bliss,num_drugs,loewe
0.0,AMP,0.0,AZI,0.0015384615384615385,AZT,0.0,CHL,0.03461538461538462,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.4331450094161957,-0.521569089170944,2,
0.0,AMP,0.0,AZI,0.0015384615384615385,AZT,0.0,CHL,0.0,IRG,0.007692307692307693,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.6297640653357531,0.2818683052652353,2,0.49481108279980807
0.0,AMP,0.0,AZI,0.0015384615384615385,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.005384615384615385,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.8005738880918222,0.0983757204876391,2,0.16633712941670875
0.0,AMP,0.0,AZI,0.0015384615384615385,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.2692307692307692,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.8950437317784256,0.004544059380819143,2,-0.07410136825641012
0.0,AMP,0.0,AZI,0.0015384615384615385,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.6923076923076923,SPE,0.0,TET,2-EC,EC_2-EC,0.9688473520249221,-0.12730224770617538,2,-0.6797818345612382
0.0,AMP,0.0,AZI,0.0015384615384615385,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.038461538461538464,TET,2-EC,EC_2-EC,1.021978021978022,-0.1336969995064725,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.1,CHL,0.03461538461538462,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.8086053412462908,0.10972485081370342,2,0.21508861940622967
0.0,AMP,0.0,AZI,0.0,AZT,0.1,CHL,0.0,IRG,0.007692307692307693,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.174757281553398,-0.25637022087185024,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.1,CHL,0.0,IRG,0.0,MER,0.005384615384615385,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.9326647564469915,-0.027054430016987818,2,-0.2147223803357278
0.0,AMP,0.0,AZI,0.0,AZT,0.1,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.2692307692307692,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7343358395989974,0.1719173979896338,2,0.2765709765099378
0.0,AMP,0.0,AZI,0.0,AZT,0.1,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.6923076923076923,SPE,0.0,TET,2-EC,EC_2-EC,0.8390092879256966,0.00877119871579235,2,-0.030668531154374852
0.0,AMP,0.0,AZI,0.0,AZT,0.1,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.038461538461538464,TET,2-EC,EC_2-EC,1.0436681222707422,-0.1488054302526386,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.03461538461538462,IRG,0.007692307692307693,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.0753768844221105,-0.07690660169139252,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.03461538461538462,IRG,0.0,MER,0.005384615384615385,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.2659758203799656,-0.2813964013239242,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.03461538461538462,IRG,0.0,MER,0.0,MOX,0.2692307692307692,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.044701986754967,-0.05942359477802106,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.03461538461538462,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.6923076923076923,SPE,0.0,TET,2-EC,EC_2-EC,0.9716088328075709,-0.04990200740616979,2,-0.40579902908817084
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.03461538461538462,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.038461538461538464,TET,2-EC,EC_2-EC,0.9439124487004104,0.028982143740181487,2,0.06559260690402831
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.007692307692307693,MER,0.005384615384615385,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.1712121212121211,-0.18657173097724267,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.007692307692307693,MER,0.0,MOX,0.2692307692307692,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.1395730706075533,-0.1542336641670924,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.007692307692307693,MER,0.0,MOX,0.0,RIF,0.6923076923076923,SPE,0.0,TET,2-EC,EC_2-EC,1.1657250470809792,-0.24396114395623836,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.007692307692307693,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.038461538461538464,TET,2-EC,EC_2-EC,1.1807044410413476,-0.20774960101784146,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.005384615384615385,MOX,0.2692307692307692,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.1169036334913112,-0.14527241206635022,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.005384615384615385,MOX,0.0,RIF,0.6923076923076923,SPE,0.0,TET,2-EC,EC_2-EC,1.3692614770459084,-0.46032128729551625,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.005384615384615385,MOX,0.0,RIF,0.0,SPE,0.038461538461538464,TET,2-EC,EC_2-EC,1.2116788321167884,-0.2522598812210194,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.2692307692307692,RIF,0.6923076923076923,SPE,0.0,TET,2-EC,EC_2-EC,0.9612518628912071,-0.05166639804460538,2,-0.37096604889298795
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.2692307692307692,RIF,0.0,SPE,0.038461538461538464,TET,2-EC,EC_2-EC,1.051968503937008,-0.09186844204755007,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.6923076923076923,SPE,0.038461538461538464,TET,2-EC,EC_2-EC,1.115530303030303,-0.21737726596204765,2,
0.6153846153846154,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7245337159253946,-0.05411055884186622,2,-0.18586064477088565
0.6153846153846154,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.4018445322793149,0.40889538450033175,2,0.44549792104103236
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.774234693877551,0.03280076045668501,2,-0.05755357968039444
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.9081364829396325,0.06376741439871358,2,0.021137080691677364
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.1681304893350062,-0.19668572681261853,2,
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.2503311258278145,-0.33048204750027554,2,
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.2248275862068967,-0.29972742566395794,2,
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.7051792828685259,0.10441134310263678,2,0.044425743413797604
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.9395683453237411,-0.03802616269404435,2,-0.2655983107735097
0.0,AMP,0.38461538461538464,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7056213017751478,-0.1375279279280941,2,-0.2117347929584604
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.5710560625814863,-0.005558441731598807,2,0.00826518706210729
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.6490765171503957,0.03194603110055849,2,-0.03309703869196776
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7385257301808067,-0.05782490217730807,2,-0.2015541820927723
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.9432485322896281,-0.2987013038604863,2,-0.933605493515155
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.6251415628539072,0.023085150142793553,2,-0.03317328372477781
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.5064935064935066,0.060794548065067455,2,0.10785011186767655
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.4386206896551724,0.19309871825297742,2,0.25652875545208254
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.8239339752407152,-0.14008007010210632,2,-0.2929804169975295
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.2693032015065913,-0.44574548536813896,2,
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.6270417422867512,0.1961269189035052,2,0.1971747284334228
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.156384505021521,-0.3769362404203501,2,
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.040816326530612,-0.2569184766480024,2,
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.8629283489096574,-0.1769092797837324,2,-0.39764001706345203
0.0,AMP,0.0,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.8543956043956045,-0.09045996944000767,2,-0.2663076438682244
0.0,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7937685459940653,0.026026140141890752,2,-0.05867147222358321
0.0,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.9967637540453075,-0.1773563451734651,2,-1.4516293206966762
0.0,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.8438395415472779,-0.06795276043124843,2,-0.23366974120315537
0.0,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.6340852130325815,0.14623082215726835,2,0.11190345724999459
0.0,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.6609907120743034,0.021893773659567795,2,-6.58279699469432e-05
0.0,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.7321688500727801,0.02827618227175377,2,-0.026772621742699104
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.2646566164154105,-0.2778533106703892,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.3177892918825562,-0.383397398180615,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.2731788079470199,-0.3334528124115985,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.9085173501577286,-0.08612709511724914,2,-0.3311334376922276
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.9712722298221614,-0.05547666386782446,2,-0.39738081476916354
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.5318181818181815,-0.597867701975494,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.090311986863711,-0.15102992505794444,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.9698681732580038,-0.14786642164819064,2,-0.6909871610891742
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.8621745788667686,0.05318835827541779,2,-0.02542426198394941
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.5384615384615384,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,1.0394944707740916,-0.15009985754026567,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,1.099800399201597,-0.32145706690689646,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.01076923076923077,MOX,0.0,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,1.2554744525547443,-0.3887285638032727,2,
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,1.3846153846153846,SPE,0.0,TET,2-EC,EC_2-EC,0.7123695976154992,0.07041701230591679,2,0.007296242907894461
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.5384615384615384,RIF,0.0,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.7763779527559055,0.09531587150904064,2,0.032709210774849465
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,1.3846153846153846,SPE,0.07692307692307693,TET,2-EC,EC_2-EC,0.884469696969697,-0.12161700388652619,2,-0.34222323979830793
0.9230769230769231,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.6154949784791965,-0.058583707883308356,2,-0.1784822739649162
0.9230769230769231,AMP,0.0,AZI,0.004615384615384615,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.22661396574440051,0.484731735132503,2,0.48759479220144153
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.30000000000000004,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7168367346938775,-0.022056001055253405,2,-0.1469552436764246
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.10384615384615385,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.9225721784776902,-0.001569605728895862,2,-0.18477063313968442
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.023076923076923078,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7754077791718945,0.14218640440330266,2,-0.00834372929034572
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.016153846153846158,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.6490066225165563,0.1706730201586506,2,0.014658445099604133
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.8076923076923077,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.7324137931034483,0.10031907662383333,2,-0.041203374626257
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,2.0769230769230766,SPE,0.0,TET,2-EC,EC_2-EC,0.5697211155378485,0.12537978662104432,2,0.02889271010097502
0.9230769230769231,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.11538461538461539,TET,2-EC,EC_2-EC,0.6805755395683454,0.12650937349224978,2,0.006216948444197166
0.0,AMP,0.576923076923077,AZI,0.004615384615384615,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.591715976331361,-0.14439647102819836,2,-0.1767203807926328
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.30000000000000004,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.4445893089960887,-0.007686444914284163,2,0.03437352819115578
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.10384615384615385,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.579155672823219,3.538678395420547e-06,2,-0.10094589982247468
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.023076923076923078,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.5118219749652295,0.06519392006292535,2,-0.021488354659395345
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.016153846153846158,MOX,0.0,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.8238747553816047,-0.3084310100738701,2,-0.6072848063595676
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.8076923076923077,RIF,0.0,SPE,0.0,TET,2-EC,EC_2-EC,0.5345413363533409,-0.01088925709441202,2,-0.07311209850871514
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,2.0769230769230766,SPE,0.0,TET,2-EC,EC_2-EC,0.49494949494949503,-0.05784529750203765,2,-0.05011005657260214
0.0,AMP,0.576923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.11538461538461539,TET,2-EC,EC_2-EC,0.366896551724138,0.14062717914660755,2,0.1912347661675519
