Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,47.7319267553083,47.7319267553083,47.7319267553083
SYN_SUM,0,19.7750732005559,21.104639443217,21.5001890694948
SYN_SUM_WEIGHTED,0,6.68875767508219,6.70789819030569,6.7984417918638
SYN_SPREAD,0,0.643657104346651,0.664943102966924,0.671145460059566
SYN_AVERAGE_C1,0,0.0003231000500139,0.000306391665510712,0.000314351267890136
SYN_AVERAGE_C2,0,0.0126166635395215,0.0134836248487577,0.0139566376829514
ANT_MAX,0,-110202.070459477,-110202.070075626,-110202.070075626
ANT_SUM,0,-10135.833545911,-10131.9139592227,-10129.3089695678
ANT_SUM_WEIGHTED,0,-10022.410067196,-10018.0745675677,-10016.1929483383
ANT_SPREAD,0,0.303273775487914,0.303215131465922,0.30317614953907
ANT_AVERAGE_C1,0,0.000316563623833577,0.000316614921742978,0.000316503142432306
ANT_AVERAGE_C2,0,0.00279154213071526,0.00278959995963803,0.0027870208487841
SUM_SYN_ANT,0,-10116.0584727105,-10110.8093197794,-10107.8087804984
SUM_SYN_ANT_WEIGHTED,0,-10015.7213095209,-10011.3666693774,-10009.3945065464
