Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,21.2354796220063,21.2593638295916,23.5988161555057
SYN_SUM,0,17.3006283520919,21.9969641663963,22.6440470475502
SYN_SUM_WEIGHTED,0,2.75803229191089,3.37143356197884,3.56043713995699
SYN_SPREAD,0,0.902609502194952,1.01719974221694,0.979561969636508
SYN_AVERAGE_C1,0,0.00165886376324663,0.00172059087139652,0.00175744078749619
SYN_AVERAGE_C2,0,0.031670373658163,0.0426191229713916,0.0457171168419463
ANT_MAX,0,-16.5573645462017,-16.5573498329695,-16.5573498329695
ANT_SUM,0,-16.9792273146889,-15.8728709185138,-15.8702138985295
ANT_SUM_WEIGHTED,0,-12.6132999717631,-11.5714966281487,-11.5692805548233
ANT_SPREAD,0,1.0126593009067,0.979111901889648,0.979029949835032
ANT_AVERAGE_C1,0,0.0013866253731299,0.00149305587458771,0.00149311699145829
ANT_AVERAGE_C2,0,0.0270945300888581,0.0223836845398148,0.0223725848531094
SUM_SYN_ANT,0,0.321401037402936,6.12409324788248,6.77383314902074
SUM_SYN_ANT_WEIGHTED,0,-9.85526767985226,-8.20006306616981,-8.00884341486631
