Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,80.8500867661416,80.8677650344077,80.8677650346554
SYN_SUM,0,134.458114632627,140.649309440877,141.105425093066
SYN_SUM_WEIGHTED,0,63.5769984025726,66.0120355008196,66.3370069188937
SYN_SPREAD,0,1.28959477096242,1.31880650863696,1.32094317537021
SYN_AVERAGE_C1,0,0.056156768073952,0.0547462442548512,0.054893849554843
SYN_AVERAGE_C2,0,0.0043756686432803,0.004542750545806,0.00457664421024472
ANT_MAX,0,-88839.8050605013,-142712.25,-142712.25
ANT_SUM,0,-8093.28058135529,-11329.2965010255,-11329.2965010255
ANT_SUM_WEIGHTED,0,-7317.09671194873,-10553.1318285897,-10553.1318285897
ANT_SPREAD,0,0.301827286986077,0.281754489483688,0.281754489483688
ANT_AVERAGE_C1,0,0.0155394726185771,0.00705114492029043,0.00705114492029041
ANT_AVERAGE_C2,0,0.00155547469082673,0.000860234451668537,0.000860234451668527
SUM_SYN_ANT,0,-7958.82246672266,-11188.6471915847,-11188.1910759324
SUM_SYN_ANT_WEIGHTED,0,-7253.51971354615,-10487.1197930889,-10486.7948216708
