Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,29.7716126963414,36.2429492272644,36.2636655612176
SYN_SUM,0,6.25863965306189,9.31302169029692,12.8284207164557
SYN_SUM_WEIGHTED,0,2.93626694737426,3.45147962956387,5.29408602473983
SYN_SPREAD,0,0.45849942293871,0.506913131736975,0.594772317330366
SYN_AVERAGE_C1,0,0.000705559043329302,0.000580019581563954,0.000749414535017127
SYN_AVERAGE_C2,0,0.0110479670789012,0.0100878914452728,0.0165497217096248
ANT_MAX,0,-45.8231740510992,-13.1147100565491,-9.66526143878239
ANT_SUM,0,-29.5664241098302,-7.76557872850112,-6.73057947664565
ANT_SUM_WEIGHTED,0,-22.0097384154168,-5.35523156816819,-4.70652104930365
ANT_SPREAD,0,0.803261250421554,0.769498126393628,0.83448671189263
ANT_AVERAGE_C1,0,0.000600190008494391,0.000417771167455738,0.00035840444681343
ANT_AVERAGE_C2,0,0.0256428490485611,0.0241192462839524,0.0227128505240651
SUM_SYN_ANT,0,-23.3077844567683,1.54744296179579,6.09784123981002
SUM_SYN_ANT_WEIGHTED,0,-19.0734714680426,-1.90375193860432,0.587564975436186
