Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,15.3568880598691,35.5017196357854,55.9268583541389
SYN_SUM,0,19.9327150993853,38.6239837226282,47.8705915818147
SYN_SUM_WEIGHTED,0,9.89042234726205,17.4278618181598,24.2734413293675
SYN_SPREAD,0,1.13928300881058,1.04304690251865,0.925175631684264
SYN_AVERAGE_C1,0,0.0165486317074741,0.0156466874752206,0.0185522992798108
SYN_AVERAGE_C2,0,0.216789974032048,0.192424510934038,0.223115747783702
ANT_MAX,0,-10.2264869137977,-8.53550443839126,-8.53389667805051
ANT_SUM,0,-3.87475019914044,-2.80344041375561,-2.77318714291116
ANT_SUM_WEIGHTED,0,-2.67245877081461,-1.96567515599832,-1.93986604120834
ANT_SPREAD,0,0.615543317923287,0.573100871152879,0.5700538705644
ANT_AVERAGE_C1,0,0.00784676751530515,0.00692997382004848,0.00691833097771413
ANT_AVERAGE_C2,0,0.0479211990007268,0.0437691790220923,0.0439648072751808
SUM_SYN_ANT,0,16.0579649002449,35.8205433088726,45.0974044389035
SUM_SYN_ANT_WEIGHTED,0,7.21796357644744,15.4621866621615,22.3335752881592
