Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,84.978399,84.978399,84.978399
SYN_SUM,0,78.0638023549367,78.0638023549367,78.0638023549367
SYN_SUM_WEIGHTED,0,17.0084603199577,17.0084603199577,17.0084603199577
SYN_SPREAD,0,0.958452464106399,0.958452464106399,0.958452464106399
SYN_AVERAGE_C1,0,0.00294545401549782,0.00294545401549782,0.00294545401549782
SYN_AVERAGE_C2,0,0.00106526837047701,0.00106526837047701,0.00106526837047701
ANT_MAX,0,-76511.44,-76511.44,-76511.44
ANT_SUM,0,-7091.04375952908,-7091.04375952908,-7091.04375952908
ANT_SUM_WEIGHTED,0,-6400.27678351696,-6400.27678351696,-6400.27678351696
ANT_SPREAD,0,0.30443311736974,0.30443311736974,0.30443311736974
ANT_AVERAGE_C1,0,0.000396468074645201,0.000396468074645201,0.000396468074645201
ANT_AVERAGE_C2,0,0.00472462134103773,0.00472462134103773,0.00472462134103773
SUM_SYN_ANT,0,-7012.97995717414,-7012.97995717414,-7012.97995717414
SUM_SYN_ANT_WEIGHTED,0,-6383.26832319701,-6383.26832319701,-6383.26832319701
