Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,20.80218881926,27.856562596797,38.44839281926
SYN_SUM,0,9.30131144458381,11.2938124789436,23.7172789183325
SYN_SUM_WEIGHTED,0,6.724312111387,7.15157912794671,16.8510137045888
SYN_SPREAD,0,0.668678833553457,0.636731775942581,0.785404409492006
SYN_AVERAGE_C1,0,0.00176716926098275,0.00143684369772745,0.00191926179294491
SYN_AVERAGE_C2,0,1.03995903118594,0.795401350709872,0.988573745374616
ANT_MAX,0,-33.0488253121329,-32.5023849935903,-32.5002724776793
ANT_SUM,0,-34.219003822734,-32.0513173576057,-29.7889707166157
ANT_SUM_WEIGHTED,0,-22.2189787244192,-19.662811939366,-19.4117078063436
ANT_SPREAD,0,1.01754978621508,0.993036763792645,0.957379773052167
ANT_AVERAGE_C1,0,0.00290082531681796,0.00337937898863777,0.00299259239930822
ANT_AVERAGE_C2,0,0.0767435106843567,0.0842031006073639,0.0667973377593087
SUM_SYN_ANT,0,-24.9176923781502,-20.7575048786621,-6.07169179828314
SUM_SYN_ANT_WEIGHTED,0,-15.4946666130322,-12.5112328114193,-2.56069410175483
