Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,22.1422822547444,13.4213801607476,22.1422822547444
SYN_SUM,0,5.61151859978162,7.46809322199284,12.2346042024489
SYN_SUM_WEIGHTED,0,2.09593281234506,1.56540111552543,3.11255405668699
SYN_SPREAD,0,0.503418315478859,0.74594408797396,0.743333611455142
SYN_AVERAGE_C1,0,0.032889530909903,0.0120158319421389,0.0173820027137243
SYN_AVERAGE_C2,0,0.0169847354418466,0.0153037263587295,0.0215105783694132
ANT_MAX,0,-17.3633288163579,-12.3064890792472,-12.3058982812827
ANT_SUM,0,-35.6370870085324,-26.9300259589644,-26.8105428736897
ANT_SUM_WEIGHTED,0,-32.8047901728036,-25.0283286081757,-24.9566894956235
ANT_SPREAD,0,1.43263185575808,1.47928311703116,1.47603325916381
ANT_AVERAGE_C1,0,0.00939107510869113,0.00774416345909244,0.00768032489521839
ANT_AVERAGE_C2,0,0.00319574288112012,0.00216676715498777,0.00214132063331912
SUM_SYN_ANT,0,-30.0255684087508,-19.4619327369716,-14.5759386712408
SUM_SYN_ANT_WEIGHTED,0,-30.7088573604585,-23.4629274926502,-21.8441354389365
