Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,64.5290141889295,64.5290141889295,64.5290141889295
SYN_SUM,0,69.7701145929884,63.0110357397097,75.6933095219841
SYN_SUM_WEIGHTED,0,46.2601002936786,38.9067807434096,47.3023857695755
SYN_SPREAD,0,1.03981769308066,0.98816801822476,1.08305679616231
SYN_AVERAGE_C1,0,0.00199961680519604,0.00156752094675862,0.00197999691620097
SYN_AVERAGE_C2,0,0.0149906636153715,0.0119250235312592,0.0123107379677809
ANT_MAX,0,-117.073858764152,-117.072945085092,-117.072945085092
ANT_SUM,0,-48.6472668660141,-55.5928025364974,-44.5625459243191
ANT_SUM_WEIGHTED,0,-30.2458336690154,-33.5204182894353,-26.8679536144826
ANT_SPREAD,0,0.644613291663447,0.68909803625418,0.616959598958273
ANT_AVERAGE_C1,0,0.00146222487292109,0.00190610451863686,0.00139104736588863
ANT_AVERAGE_C2,0,0.00710536384044161,0.00784215464982299,0.00824644929531069
SUM_SYN_ANT,0,21.1228477269743,7.4182332032123,31.1307635976651
SUM_SYN_ANT_WEIGHTED,0,16.0142666246632,5.38636245397438,20.4344321550929
