ConcRow,ConcCol,ConcRowUnit,ConcColUnit,DrugRow,DrugCol,Response,BlockID,Row,Col
0.0054687500000000005,0.009375,uM,uM,genz669178,methyleneblue,70.99025,1,5,7
0.0109375,0.009375,uM,uM,genz669178,methyleneblue,6.196549,1,6,7
0.021875,0.009375,uM,uM,genz669178,methyleneblue,-4.068517,1,7,7
0.04375,0.009375,uM,uM,genz669178,methyleneblue,33.733433000000005,1,8,7
0.08750000000000001,0.009375,uM,uM,genz669178,methyleneblue,25.431358,1,9,7
0.17500000000000002,0.009375,uM,uM,genz669178,methyleneblue,37.11178,1,10,7
0.0,0.01875,uM,uM,genz669178,methyleneblue,9.552388,1,1,8
0.0006836250000000001,0.01875,uM,uM,genz669178,methyleneblue,14.143536,1,2,8
0.0013672500000000002,0.01875,uM,uM,genz669178,methyleneblue,34.378593,1,3,8
0.0027343750000000003,0.01875,uM,uM,genz669178,methyleneblue,33.48087,1,4,8
0.0054687500000000005,0.01875,uM,uM,genz669178,methyleneblue,11.170293,1,5,8
0.0109375,0.01875,uM,uM,genz669178,methyleneblue,-21.365341,1,6,8
0.021875,0.01875,uM,uM,genz669178,methyleneblue,-10.24006,1,7,8
0.04375,0.01875,uM,uM,genz669178,methyleneblue,4.263566,1,8,8
0.08750000000000001,0.01875,uM,uM,genz669178,methyleneblue,21.945486,1,9,8
0.17500000000000002,0.01875,uM,uM,genz669178,methyleneblue,25.153788,1,10,8
0.0,0.0375,uM,uM,genz669178,methyleneblue,19.087273,1,1,9
0.0006836250000000001,0.0375,uM,uM,genz669178,methyleneblue,18.419605,1,2,9
0.0013672500000000002,0.0375,uM,uM,genz669178,methyleneblue,13.108277,1,3,9
0.0027343750000000003,0.0375,uM,uM,genz669178,methyleneblue,10.130033,1,4,9
0.0054687500000000005,0.0375,uM,uM,genz669178,methyleneblue,-25.23631,1,5,9
0.0109375,0.0375,uM,uM,genz669178,methyleneblue,-2.153038,1,6,9
0.021875,0.0375,uM,uM,genz669178,methyleneblue,-11.297824,1,7,9
