ConcRow,ConcCol,ConcRowUnit,ConcColUnit,DrugRow,DrugCol,Response,BlockID,Row,Col
0.0,0.0,uM,uM,perhexiline,artesunate,102.97864,1,1,1
0.0390625,0.0,uM,uM,perhexiline,artesunate,104.439255,1,2,1
0.078125,0.0,uM,uM,perhexiline,artesunate,105.06376000000002,1,3,1
0.15625,0.0,uM,uM,perhexiline,artesunate,104.43167,1,4,1
0.3125,0.0,uM,uM,perhexiline,artesunate,106.549194,1,5,1
0.625,0.0,uM,uM,perhexiline,artesunate,106.131096,1,6,1
1.25,0.0,uM,uM,perhexiline,artesunate,97.99794,1,7,1
2.5,0.0,uM,uM,perhexiline,artesunate,92.51279,1,8,1
5.0,0.0,uM,uM,perhexiline,artesunate,87.76748,1,9,1
10.0,0.0,uM,uM,perhexiline,artesunate,43.950592,1,10,1
0.0,0.000195375,uM,uM,perhexiline,artesunate,107.690285,1,1,2
0.0390625,0.000195375,uM,uM,perhexiline,artesunate,108.41838,1,2,2
0.078125,0.000195375,uM,uM,perhexiline,artesunate,106.7024,1,3,2
0.15625,0.000195375,uM,uM,perhexiline,artesunate,103.70036,1,4,2
0.3125,0.000195375,uM,uM,perhexiline,artesunate,106.15961,1,5,2
0.625,0.000195375,uM,uM,perhexiline,artesunate,105.48298,1,6,2
1.25,0.000195375,uM,uM,perhexiline,artesunate,97.60813,1,7,2
2.5,0.000195375,uM,uM,perhexiline,artesunate,91.40879,1,8,2
5.0,0.000195375,uM,uM,perhexiline,artesunate,85.792755,1,9,2
10.0,0.000195375,uM,uM,perhexiline,artesunate,47.620197,1,10,2
0.0,0.000390625,uM,uM,perhexiline,artesunate,106.41129,1,1,3
0.0390625,0.000390625,uM,uM,perhexiline,artesunate,104.33453,1,2,3
0.078125,0.000390625,uM,uM,perhexiline,artesunate,108.237404,1,3,3
0.15625,0.000390625,uM,uM,perhexiline,artesunate,101.159195,1,4,3
0.3125,0.000390625,uM,uM,perhexiline,artesunate,106.50492,1,5,3
0.625,0.000390625,uM,uM,perhexiline,artesunate,98.618324,1,6,3
1.25,0.000390625,uM,uM,perhexiline,artesunate,103.119835,1,7,3
2.5,0.000390625,uM,uM,perhexiline,artesunate,92.899994,1,8,3
5.0,0.000390625,uM,uM,perhexiline,artesunate,88.25083000000002,1,9,3
10.0,0.000390625,uM,uM,perhexiline,artesunate,45.586636,1,10,3
0.0,0.00078125,uM,uM,perhexiline,artesunate,107.0942,1,1,4
0.0390625,0.00078125,uM,uM,perhexiline,artesunate,104.06106,1,2,4
0.078125,0.00078125,uM,uM,perhexiline,artesunate,109.402794,1,3,4
0.15625,0.00078125,uM,uM,perhexiline,artesunate,103.793564,1,4,4
0.3125,0.00078125,uM,uM,perhexiline,artesunate,108.431206,1,5,4
0.625,0.00078125,uM,uM,perhexiline,artesunate,97.56506,1,6,4
1.25,0.00078125,uM,uM,perhexiline,artesunate,100.706955,1,7,4
2.5,0.00078125,uM,uM,perhexiline,artesunate,94.36291,1,8,4
5.0,0.00078125,uM,uM,perhexiline,artesunate,86.060036,1,9,4
10.0,0.00078125,uM,uM,perhexiline,artesunate,47.59186,1,10,4
0.0,0.0015625,uM,uM,perhexiline,artesunate,107.91345,1,1,5
0.0390625,0.0015625,uM,uM,perhexiline,artesunate,106.16286,1,2,5
0.078125,0.0015625,uM,uM,perhexiline,artesunate,109.22278,1,3,5
0.15625,0.0015625,uM,uM,perhexiline,artesunate,103.88113,1,4,5
0.3125,0.0015625,uM,uM,perhexiline,artesunate,105.08659,1,5,5
0.625,0.0015625,uM,uM,perhexiline,artesunate,100.881996,1,6,5
1.25,0.0015625,uM,uM,perhexiline,artesunate,98.51577,1,7,5
2.5,0.0015625,uM,uM,perhexiline,artesunate,94.79543,1,8,5
5.0,0.0015625,uM,uM,perhexiline,artesunate,86.232124,1,9,5
10.0,0.0015625,uM,uM,perhexiline,artesunate,33.119156,1,10,5
0.0,0.003125,uM,uM,perhexiline,artesunate,105.64203,1,1,6
0.0390625,0.003125,uM,uM,perhexiline,artesunate,102.05739,1,2,6
0.078125,0.003125,uM,uM,perhexiline,artesunate,105.98444,1,3,6
0.15625,0.003125,uM,uM,perhexiline,artesunate,102.46145,1,4,6
0.3125,0.003125,uM,uM,perhexiline,artesunate,109.52853,1,5,6
0.625,0.003125,uM,uM,perhexiline,artesunate,100.5635,1,6,6
1.25,0.003125,uM,uM,perhexiline,artesunate,99.84962,1,7,6
2.5,0.003125,uM,uM,perhexiline,artesunate,96.790695,1,8,6
5.0,0.003125,uM,uM,perhexiline,artesunate,81.60735,1,9,6
10.0,0.003125,uM,uM,perhexiline,artesunate,47.423756,1,10,6
0.0,0.00625,uM,uM,perhexiline,artesunate,101.50238,1,1,7
0.0390625,0.00625,uM,uM,perhexiline,artesunate,99.32628,1,2,7
0.078125,0.00625,uM,uM,perhexiline,artesunate,101.48653,1,3,7
0.15625,0.00625,uM,uM,perhexiline,artesunate,101.72109,1,4,7
0.3125,0.00625,uM,uM,perhexiline,artesunate,102.488014,1,5,7
0.625,0.00625,uM,uM,perhexiline,artesunate,100.371826,1,6,7
1.25,0.00625,uM,uM,perhexiline,artesunate,98.55251,1,7,7
2.5,0.00625,uM,uM,perhexiline,artesunate,92.38008,1,8,7
5.0,0.00625,uM,uM,perhexiline,artesunate,83.109344,1,9,7
10.0,0.00625,uM,uM,perhexiline,artesunate,31.539524,1,10,7
0.0,0.0125,uM,uM,perhexiline,artesunate,85.28289000000002,1,1,8
0.0390625,0.0125,uM,uM,perhexiline,artesunate,67.974396,1,2,8
0.078125,0.0125,uM,uM,perhexiline,artesunate,83.50496,1,3,8
0.15625,0.0125,uM,uM,perhexiline,artesunate,73.49923000000003,1,4,8
0.3125,0.0125,uM,uM,perhexiline,artesunate,88.38358000000002,1,5,8
0.625,0.0125,uM,uM,perhexiline,artesunate,88.26018499999998,1,6,8
1.25,0.0125,uM,uM,perhexiline,artesunate,87.30570999999998,1,7,8
2.5,0.0125,uM,uM,perhexiline,artesunate,68.446915,1,8,8
5.0,0.0125,uM,uM,perhexiline,artesunate,34.29373,1,9,8
10.0,0.0125,uM,uM,perhexiline,artesunate,10.393147,1,10,8
