ConcRow,ConcCol,ConcRowUnit,ConcColUnit,DrugRow,DrugCol,Response,BlockID,Row,Col
0.0,0.0,uM,uM,nicardipine,methyleneblue,95.46669,1,1,1
0.019531299999999998,0.0,uM,uM,nicardipine,methyleneblue,99.571,1,2,1
0.0390625,0.0,uM,uM,nicardipine,methyleneblue,90.63821,1,3,1
0.078125,0.0,uM,uM,nicardipine,methyleneblue,87.13651999999998,1,4,1
0.15625,0.0,uM,uM,nicardipine,methyleneblue,93.834435,1,5,1
0.3125,0.0,uM,uM,nicardipine,methyleneblue,91.30114,1,6,1
0.625,0.0,uM,uM,nicardipine,methyleneblue,86.87134,1,7,1
1.25,0.0,uM,uM,nicardipine,methyleneblue,77.751816,1,8,1
2.5,0.0,uM,uM,nicardipine,methyleneblue,44.697098,1,9,1
5.0,0.0,uM,uM,nicardipine,methyleneblue,14.961719,1,10,1
0.0,0.0001465,uM,uM,nicardipine,methyleneblue,97.952576,1,1,2
0.019531299999999998,0.0001465,uM,uM,nicardipine,methyleneblue,98.97476,1,2,2
0.0390625,0.0001465,uM,uM,nicardipine,methyleneblue,94.88249,1,3,2
0.078125,0.0001465,uM,uM,nicardipine,methyleneblue,90.62663,1,4,2
0.15625,0.0001465,uM,uM,nicardipine,methyleneblue,90.12948,1,5,2
0.3125,0.0001465,uM,uM,nicardipine,methyleneblue,94.57192,1,6,2
0.625,0.0001465,uM,uM,nicardipine,methyleneblue,86.29296,1,7,2
1.25,0.0001465,uM,uM,nicardipine,methyleneblue,82.84026,1,8,2
2.5,0.0001465,uM,uM,nicardipine,methyleneblue,50.658287,1,9,2
5.0,0.0001465,uM,uM,nicardipine,methyleneblue,16.85243,1,10,2
0.0,0.000293,uM,uM,nicardipine,methyleneblue,83.06453,1,1,3
0.019531299999999998,0.000293,uM,uM,nicardipine,methyleneblue,91.90162,1,2,3
0.0390625,0.000293,uM,uM,nicardipine,methyleneblue,98.0429,1,3,3
0.078125,0.000293,uM,uM,nicardipine,methyleneblue,100.85297,1,4,3
0.15625,0.000293,uM,uM,nicardipine,methyleneblue,87.4934,1,5,3
0.3125,0.000293,uM,uM,nicardipine,methyleneblue,97.18229,1,6,3
0.625,0.000293,uM,uM,nicardipine,methyleneblue,85.09899,1,7,3
1.25,0.000293,uM,uM,nicardipine,methyleneblue,73.06219,1,8,3
2.5,0.000293,uM,uM,nicardipine,methyleneblue,55.19588,1,9,3
5.0,0.000293,uM,uM,nicardipine,methyleneblue,20.660053,1,10,3
0.0,0.0005859,uM,uM,nicardipine,methyleneblue,92.722824,1,1,4
0.019531299999999998,0.0005859,uM,uM,nicardipine,methyleneblue,99.21193,1,2,4
0.0390625,0.0005859,uM,uM,nicardipine,methyleneblue,94.51946,1,3,4
0.078125,0.0005859,uM,uM,nicardipine,methyleneblue,100.6596,1,4,4
0.15625,0.0005859,uM,uM,nicardipine,methyleneblue,90.4318,1,5,4
0.3125,0.0005859,uM,uM,nicardipine,methyleneblue,92.46884,1,6,4
0.625,0.0005859,uM,uM,nicardipine,methyleneblue,91.60959,1,7,4
1.25,0.0005859,uM,uM,nicardipine,methyleneblue,77.81713,1,8,4
2.5,0.0005859,uM,uM,nicardipine,methyleneblue,50.805035,1,9,4
5.0,0.0005859,uM,uM,nicardipine,methyleneblue,26.81009,1,10,4
0.0,0.0011719,uM,uM,nicardipine,methyleneblue,91.46896,1,1,5
0.019531299999999998,0.0011719,uM,uM,nicardipine,methyleneblue,94.521255,1,2,5
0.0390625,0.0011719,uM,uM,nicardipine,methyleneblue,93.68638,1,3,5
0.078125,0.0011719,uM,uM,nicardipine,methyleneblue,87.09541999999998,1,4,5
0.15625,0.0011719,uM,uM,nicardipine,methyleneblue,104.54763,1,5,5
0.3125,0.0011719,uM,uM,nicardipine,methyleneblue,82.28834,1,6,5
0.625,0.0011719,uM,uM,nicardipine,methyleneblue,90.27215,1,7,5
1.25,0.0011719,uM,uM,nicardipine,methyleneblue,81.207886,1,8,5
2.5,0.0011719,uM,uM,nicardipine,methyleneblue,44.963352,1,9,5
5.0,0.0011719,uM,uM,nicardipine,methyleneblue,22.640951,1,10,5
0.0,0.0023438,uM,uM,nicardipine,methyleneblue,86.94588,1,1,6
0.019531299999999998,0.0023438,uM,uM,nicardipine,methyleneblue,86.42056,1,2,6
0.0390625,0.0023438,uM,uM,nicardipine,methyleneblue,87.3097,1,3,6
0.078125,0.0023438,uM,uM,nicardipine,methyleneblue,92.03076,1,4,6
0.15625,0.0023438,uM,uM,nicardipine,methyleneblue,99.91955,1,5,6
0.3125,0.0023438,uM,uM,nicardipine,methyleneblue,84.656456,1,6,6
0.625,0.0023438,uM,uM,nicardipine,methyleneblue,82.234245,1,7,6
1.25,0.0023438,uM,uM,nicardipine,methyleneblue,78.44525,1,8,6
2.5,0.0023438,uM,uM,nicardipine,methyleneblue,43.087543,1,9,6
5.0,0.0023438,uM,uM,nicardipine,methyleneblue,17.318502,1,10,6
0.0,0.004687500000000001,uM,uM,nicardipine,methyleneblue,62.288002,1,1,7
0.019531299999999998,0.004687500000000001,uM,uM,nicardipine,methyleneblue,59.82536,1,2,7
0.0390625,0.004687500000000001,uM,uM,nicardipine,methyleneblue,61.53497700000001,1,3,7
0.078125,0.004687500000000001,uM,uM,nicardipine,methyleneblue,59.59508,1,4,7
0.15625,0.004687500000000001,uM,uM,nicardipine,methyleneblue,55.73034300000001,1,5,7
0.3125,0.004687500000000001,uM,uM,nicardipine,methyleneblue,42.333214,1,6,7
0.625,0.004687500000000001,uM,uM,nicardipine,methyleneblue,51.653812,1,7,7
1.25,0.004687500000000001,uM,uM,nicardipine,methyleneblue,47.709618,1,8,7
2.5,0.004687500000000001,uM,uM,nicardipine,methyleneblue,27.419136,1,9,7
5.0,0.004687500000000001,uM,uM,nicardipine,methyleneblue,5.159681,1,10,7
0.0,0.009375,uM,uM,nicardipine,methyleneblue,6.756034,1,1,8
0.019531299999999998,0.009375,uM,uM,nicardipine,methyleneblue,10.284572,1,2,8
0.0390625,0.009375,uM,uM,nicardipine,methyleneblue,11.66171,1,3,8
0.078125,0.009375,uM,uM,nicardipine,methyleneblue,14.171855,1,4,8
0.15625,0.009375,uM,uM,nicardipine,methyleneblue,6.716028,1,5,8
0.3125,0.009375,uM,uM,nicardipine,methyleneblue,9.029057,1,6,8
0.625,0.009375,uM,uM,nicardipine,methyleneblue,12.907445,1,7,8
1.25,0.009375,uM,uM,nicardipine,methyleneblue,7.760688,1,8,8
2.5,0.009375,uM,uM,nicardipine,methyleneblue,2.119684,1,9,8
5.0,0.009375,uM,uM,nicardipine,methyleneblue,1.158622,1,10,8
0.0,0.018750000000000003,uM,uM,nicardipine,methyleneblue,0.153455,1,1,9
0.019531299999999998,0.018750000000000003,uM,uM,nicardipine,methyleneblue,-0.122764,1,2,9
0.0390625,0.018750000000000003,uM,uM,nicardipine,methyleneblue,0.371273,1,3,9
0.078125,0.018750000000000003,uM,uM,nicardipine,methyleneblue,0.4334,1,4,9
0.15625,0.018750000000000003,uM,uM,nicardipine,methyleneblue,1.042331,1,5,9
0.3125,0.018750000000000003,uM,uM,nicardipine,methyleneblue,0.713951,1,6,9
0.625,0.018750000000000003,uM,uM,nicardipine,methyleneblue,0.903802,1,7,9
1.25,0.018750000000000003,uM,uM,nicardipine,methyleneblue,0.918007,1,8,9
2.5,0.018750000000000003,uM,uM,nicardipine,methyleneblue,0.455126,1,9,9
5.0,0.018750000000000003,uM,uM,nicardipine,methyleneblue,0.390438,1,10,9
0.0,0.037500000000000006,uM,uM,nicardipine,methyleneblue,0.110306,1,1,10
0.019531299999999998,0.037500000000000006,uM,uM,nicardipine,methyleneblue,0.07186100000000001,1,2,10
0.0390625,0.037500000000000006,uM,uM,nicardipine,methyleneblue,0.405736,1,3,10
0.078125,0.037500000000000006,uM,uM,nicardipine,methyleneblue,0.956126,1,4,10
0.15625,0.037500000000000006,uM,uM,nicardipine,methyleneblue,0.311591,1,5,10
0.3125,0.037500000000000006,uM,uM,nicardipine,methyleneblue,0.5796600000000001,1,6,10
0.625,0.037500000000000006,uM,uM,nicardipine,methyleneblue,0.15850799999999998,1,7,10
1.25,0.037500000000000006,uM,uM,nicardipine,methyleneblue,0.648005,1,8,10
2.5,0.037500000000000006,uM,uM,nicardipine,methyleneblue,-0.129168,1,9,10
5.0,0.037500000000000006,uM,uM,nicardipine,methyleneblue,0.07512100000000001,1,10,10
