ConcRow,ConcCol,ConcRowUnit,ConcColUnit,DrugRow,DrugCol,Response,BlockID,Row,Col
0.0,0.0,uM,uM,nanchangmycin,lumefantrine,145.45523,1,1,1
3.9125e-05,0.0,uM,uM,nanchangmycin,lumefantrine,191.60455,1,2,1
7.8125e-05,0.0,uM,uM,nanchangmycin,lumefantrine,119.078445,1,3,1
0.00015625,0.0,uM,uM,nanchangmycin,lumefantrine,96.73472,1,4,1
0.0003125,0.0,uM,uM,nanchangmycin,lumefantrine,43.547962,1,5,1
0.000625,0.0,uM,uM,nanchangmycin,lumefantrine,20.420118,1,6,1
0.00125,0.0,uM,uM,nanchangmycin,lumefantrine,13.714509,1,7,1
0.0025,0.0,uM,uM,nanchangmycin,lumefantrine,6.233087,1,8,1
0.005,0.0,uM,uM,nanchangmycin,lumefantrine,9.700283,1,9,1
0.01,0.0,uM,uM,nanchangmycin,lumefantrine,10.591872,1,10,1
0.0,0.000195375,uM,uM,nanchangmycin,lumefantrine,120.611786,1,1,2
3.9125e-05,0.000195375,uM,uM,nanchangmycin,lumefantrine,110.051216,1,2,2
7.8125e-05,0.000195375,uM,uM,nanchangmycin,lumefantrine,136.36319,1,3,2
0.00015625,0.000195375,uM,uM,nanchangmycin,lumefantrine,112.83123,1,4,2
0.0003125,0.000195375,uM,uM,nanchangmycin,lumefantrine,48.391735,1,5,2
0.000625,0.000195375,uM,uM,nanchangmycin,lumefantrine,9.603618,1,6,2
0.00125,0.000195375,uM,uM,nanchangmycin,lumefantrine,19.476181,1,7,2
0.0025,0.000195375,uM,uM,nanchangmycin,lumefantrine,4.675646,1,8,2
0.005,0.000195375,uM,uM,nanchangmycin,lumefantrine,9.784761,1,9,2
0.01,0.000195375,uM,uM,nanchangmycin,lumefantrine,3.5469660000000003,1,10,2
0.0,0.000390625,uM,uM,nanchangmycin,lumefantrine,139.82594,1,1,3
3.9125e-05,0.000390625,uM,uM,nanchangmycin,lumefantrine,111.43083,1,2,3
7.8125e-05,0.000390625,uM,uM,nanchangmycin,lumefantrine,123.987305,1,3,3
0.00015625,0.000390625,uM,uM,nanchangmycin,lumefantrine,106.102905,1,4,3
0.0003125,0.000390625,uM,uM,nanchangmycin,lumefantrine,60.51501,1,5,3
0.000625,0.000390625,uM,uM,nanchangmycin,lumefantrine,9.564288,1,6,3
0.00125,0.000390625,uM,uM,nanchangmycin,lumefantrine,13.884573,1,7,3
0.0025,0.000390625,uM,uM,nanchangmycin,lumefantrine,9.016151,1,8,3
