ConcRow,ConcCol,ConcRowUnit,ConcColUnit,DrugRow,DrugCol,Response,BlockID,Row,Col
0.0,0.0,uM,uM,ml238,nitd609,90.79625,1,1,1
0.000195375,0.0,uM,uM,ml238,nitd609,101.30283,1,2,1
0.000390625,0.0,uM,uM,ml238,nitd609,97.63246,1,3,1
0.00078125,0.0,uM,uM,ml238,nitd609,107.65849,1,4,1
0.0015625,0.0,uM,uM,ml238,nitd609,105.52602,1,5,1
0.003125,0.0,uM,uM,ml238,nitd609,98.37266,1,6,1
0.00625,0.0,uM,uM,ml238,nitd609,89.37456999999998,1,7,1
0.0125,0.0,uM,uM,ml238,nitd609,61.767624,1,8,1
0.025,0.0,uM,uM,ml238,nitd609,50.319077,1,9,1
0.05,0.0,uM,uM,ml238,nitd609,17.746107000000006,1,10,1
0.0,3.9125e-05,uM,uM,ml238,nitd609,105.51565,1,1,2
0.000195375,3.9125e-05,uM,uM,ml238,nitd609,91.56469,1,2,2
0.000390625,3.9125e-05,uM,uM,ml238,nitd609,107.433014,1,3,2
0.00078125,3.9125e-05,uM,uM,ml238,nitd609,107.797905,1,4,2
0.0015625,3.9125e-05,uM,uM,ml238,nitd609,105.85285,1,5,2
0.003125,3.9125e-05,uM,uM,ml238,nitd609,105.56959,1,6,2
0.00625,3.9125e-05,uM,uM,ml238,nitd609,86.2285,1,7,2
0.0125,3.9125e-05,uM,uM,ml238,nitd609,64.94448,1,8,2
0.025,3.9125e-05,uM,uM,ml238,nitd609,59.629314,1,9,2
0.05,3.9125e-05,uM,uM,ml238,nitd609,16.888635999999998,1,10,2
0.0,7.8125e-05,uM,uM,ml238,nitd609,107.99778,1,1,3
0.000195375,7.8125e-05,uM,uM,ml238,nitd609,46.200386,1,2,3
0.000390625,7.8125e-05,uM,uM,ml238,nitd609,102.79799,1,3,3
0.00078125,7.8125e-05,uM,uM,ml238,nitd609,104.30713,1,4,3
0.0015625,7.8125e-05,uM,uM,ml238,nitd609,102.17474,1,5,3
0.003125,7.8125e-05,uM,uM,ml238,nitd609,99.35722,1,6,3
0.00625,7.8125e-05,uM,uM,ml238,nitd609,90.5291,1,7,3
0.0125,7.8125e-05,uM,uM,ml238,nitd609,69.32324,1,8,3
0.025,7.8125e-05,uM,uM,ml238,nitd609,55.585953,1,9,3
0.05,7.8125e-05,uM,uM,ml238,nitd609,16.288265,1,10,3
0.0,0.00015625,uM,uM,ml238,nitd609,102.3186,1,1,4
0.000195375,0.00015625,uM,uM,ml238,nitd609,99.824104,1,2,4
0.000390625,0.00015625,uM,uM,ml238,nitd609,104.6842,1,3,4
0.00078125,0.00015625,uM,uM,ml238,nitd609,103.45452,1,4,4
