"","0","0.0000977","0.0001953","0.0003906","0.0007813","0.0015625","0.003125","0.00625","0.0125","0.025"
"0",0,0,0,0,0,0,0,0,0,0
"0.0195313",0,7.88801661007147,2.79939040362196,-20.7809808808195,-5.20446544393564,10.636413119647,-15.1750019654184,-1.01786156605986,4.89712742997887,-3.64274997450151
"0.0390625",0,-8.83529520889729,-9.84468097333404,-7.80654487688092,1.30939014229326,-10.37465482944,-22.9761059097792,-11.6824730816554,0.660212494887901,-1.65177507176749
"0.078125",0,6.72465963138418,-8.61258831062712,-8.85395293444948,-9.21095067769137,-6.14732844675741,-13.3809689229946,21.9755355353585,7.09928829678937,3.51875538910937
"0.15625",0,-5.46385971935717,-3.14030311722271,-3.6202373627764,-5.50004217465482,-11.3981698328465,-5.80532074579958,4.75969339784722,15.4844369495919,0.499746146010054
"0.3125",0,-16.4851950854347,-12.1182427481529,-11.0375229840364,-17.4026988315319,-4.11342182842381,3.65941775899417,9.65086385951513,24.2954867555792,7.62555994584513
"0.625",0,-7.45785192881185,-7.51401584629359,-1.59646771595278,8.04264358170126,3.10539600520362,20.8336103449208,65.5945187712185,43.6390476559342,20.3627217899079
"1.25",0,4.55620944012084,-9.27546139941801,-5.29723622449641,1.61810030260738,0.51290363436414,46.7543320057912,70.7842613985555,55.0160972158657,27.302720974087
"2.5",0,-14.8099813650771,-13.1880249618234,-29.6448833614277,6.0876442600613,9.84551435245852,19.6147621402994,36.9395393026299,32.3993965236184,27.5407072383137
"5",0,-1.64043636301388,4.52308002106732,6.66250528821465,-12.8938730001092,-1.55828004114558,4.84022648028407,7.13698453273828,7.52510940426524,7.83138488770405
