"","0","0.000097625","0.000195375","0.000390625","0.00078125","0.0015625","0.003125","0.00625","0.0125","0.025"
"0",0,0,0,0,0,0,0,0,0,0
"0.0390625",0,7.06789778547145,10.1386122692386,12.5958107345263,11.9836516514005,-2.31593918796021,-0.531091978035775,1.34750633508496,0.522919106878106,0.128804151478477
"0.078125",0,7.71971410702183,8.0808514585491,7.58463118814306,6.6505331542701,-8.93764703452344,-0.368366592200488,0.603884019630826,-0.165882003674469,-0.0377018814263863
"0.15625",0,9.46799752331906,11.1826167682582,12.5966329381578,13.3120296278024,2.24597000634767,4.77635372184015,1.1958598588498,0.672259323025514,0.263056429028438
"0.3125",0,5.88723823050367,11.5227172815435,6.10095681651701,6.13524164860839,-3.49627227126641,6.2356664584194,0.0409429973915394,-0.233399472940391,-0.352342169804814
"0.625",0,5.59488906741834,7.74182952324004,5.72061177567385,9.04200012532495,4.28880175065649,-0.0510092870608077,0.846900013326064,0.552848685764886,1.21813591862322
"1.25",0,10.1406981862415,10.7434416833934,10.630519037649,7.54564236165147,-12.5577721420783,0.666053585870927,-0.228823569751142,-0.262581886144929,-0.612792468321643
"2.5",0,3.12512773002724,0.198688507051099,3.29397642956682,6.12318518585437,-6.14255063775023,3.57307110270276,1.46432997786093,0.946021076397329,0.948164384743762
"5",0,-0.0848620923365786,2.34959629820338,7.80586181192082,4.39263905003705,-18.3869800755607,-7.40585818661374,0.486312445818569,-0.279593279314483,-0.406278779736539
"10",0,3.49445098578774,4.9412425929645,7.10019451776159,4.60528604486832,5.47184258209475,-0.303570526935729,1.98415113400895,2.3808446699129,1.50791040081403
