Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,87.9285962749803,72.1389286129455,87.9285962749803
SYN_SUM,0,180.977960826113,166.148864171099,185.602889321067
SYN_SUM_WEIGHTED,0,125.774079779197,110.049333772395,127.582962195342
SYN_SPREAD,0,1.43465598771745,1.51762280625981,1.45287180700997
SYN_AVERAGE_C1,0,0.00348041444341107,0.00313153466613847,0.00342649907165114
SYN_AVERAGE_C2,0,0.692597471233695,0.619246104977591,0.656589559661977
ANT_MAX,0,-104.330517226658,-104.330517226658,-104.330517226658
ANT_SUM,0,-35.1340180397083,-35.0363035657151,-35.0218304840794
ANT_SUM_WEIGHTED,0,-29.7912283597892,-29.7110140851063,-29.6996354401395
ANT_SPREAD,0,0.580307561807033,0.579500026364986,0.579380321706204
ANT_AVERAGE_C1,0,0.000304622729010602,0.000304987472892189,0.000304890235352467
ANT_AVERAGE_C2,0,0.479813287677028,0.482158646084265,0.482028305027887
SUM_SYN_ANT,0,145.843942786405,131.112560605384,150.581058836987
SUM_SYN_ANT_WEIGHTED,0,95.9828514194074,80.3383196872889,97.8833267552029
