Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,77.7510292317034,79.8631127387078,79.882818990988
SYN_SUM,0,42.5716870801158,52.6374457608964,53.9550023841616
SYN_SUM_WEIGHTED,0,18.7297305487986,23.3877249609169,24.1756798981229
SYN_SPREAD,0,0.739958489633202,0.811847180709089,0.821843579903453
SYN_AVERAGE_C1,0,0.000768186773711525,0.000819400979117084,0.000851967100978847
SYN_AVERAGE_C2,0,0.144497945131851,0.161314897105635,0.167236303639743
ANT_MAX,0,-190.886055674499,-147.803764612823,-147.688055009012
ANT_SUM,0,-65.8410725562021,-53.8372646444277,-53.757047890188
ANT_SUM_WEIGHTED,0,-45.0501357234724,-37.8502290133648,-37.8034797901557
ANT_SPREAD,0,0.587301819636264,0.603529836716846,0.603316245906817
ANT_AVERAGE_C1,0,0.000909639908529366,0.000755789879442929,0.000755018857604364
ANT_AVERAGE_C2,0,0.0899882761318853,0.0740829929884573,0.0739002785948987
SUM_SYN_ANT,0,-23.2693854760863,-1.19981888353125,0.197954493973569
SUM_SYN_ANT_WEIGHTED,0,-26.3204051746738,-14.4625040524479,-13.6277998920328
