Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,15.5408800575709,11.0365817707789,28.6983650176302
SYN_SUM,0,12.3668524849443,9.53657695411915,22.9244401208783
SYN_SUM_WEIGHTED,0,9.88576277717151,6.62762285986356,15.5373055530748
SYN_SPREAD,0,0.892055316542261,0.929563293752078,0.893759747499785
SYN_AVERAGE_C1,0,0.000610300142309362,0.000430903709358053,0.00039433912226042
SYN_AVERAGE_C2,0,0.0929843707463292,0.0635154999709923,0.096172468567463
ANT_MAX,0,-33.7352290182008,-32.4511033673473,-32.3446129928219
ANT_SUM,0,-23.5234379606968,-20.0185323378294,-19.192136996425
ANT_SUM_WEIGHTED,0,-17.5696913094056,-14.5590512696278,-14.0343901903084
ANT_SPREAD,0,0.835042473192876,0.78541896388082,0.770301401375562
ANT_AVERAGE_C1,0,0.000346108683458866,0.000388078179768623,0.000383222425132587
ANT_AVERAGE_C2,0,0.00885388377042871,0.00798331049064561,0.00752384356822247
SUM_SYN_ANT,0,-11.1565854757525,-10.4819553837102,3.73230312445336
SUM_SYN_ANT_WEIGHTED,0,-7.68392853223404,-7.93142840976429,1.50291536276644
