Metrics,SANE,LOEWE,BLISS,HSA
SYN_MAX,0,60.3875421305279,68.5687032849769,68.9005483770792
SYN_SUM,0,52.9167642241604,61.0089996742763,66.4311534575643
SYN_SUM_WEIGHTED,0,32.7121366649144,34.4156707817208,38.6631329985501
SYN_SPREAD,0,0.936101547546862,0.943265572673977,0.981916498821399
SYN_AVERAGE_C1,0,0.000315437808920662,0.000228100794428123,0.000248022682952466
SYN_AVERAGE_C2,0,0.0176232663559004,0.019017422421043,0.0228392877165091
ANT_MAX,0,-58.9108680094745,-58.9108680094745,-58.9108680094745
ANT_SUM,0,-25.5738053883604,-35.6377403321999,-24.3479693882036
ANT_SUM_WEIGHTED,0,-8.17764310463335,-9.52475378672811,-6.99217588314287
ANT_SPREAD,0,0.658870354388025,0.777781069593948,0.642885547485085
ANT_AVERAGE_C1,0,0.00125409018670695,0.00143034018735396,0.00148843491963313
ANT_AVERAGE_C2,0,0.159830041785789,0.195665523365007,0.164683606233893
SUM_SYN_ANT,0,27.3429588358,25.3712593420764,42.0831840693608
SUM_SYN_ANT_WEIGHTED,0,24.534493560281,24.8909169949927,31.6709571154073
